id	sample1_sample2	sample1_sample3	sample2_sample3	0	1	2	3	4
chr10_119134334_119134393	0.10958206015490345	0.077318122684784	0.03853603197585083	0.988095238095238	0.0119047619047619	0	0	0
chr10_119134888_119134899	0.21110387417590987	0.13801945907400157	0.1068966788356353	0.9643119296665166	0.006410256410256409	0.029277813923227064	0	0
chr10_119134902_119134919	0	0.09840084251572036	0.09840084251572036	0.9935897435897436	0.006410256410256409	0	0	0
chr10_119135434_119135450	0.12988628453423615	0.051579235768883146	0.08662079464369363	0.9839137645107795	0.01608623548922056	0	0	0
chr10_119135458_119135481	0.057291846196449205	0.03630669013958411	0.02125533007130126	0.9718200100553042	0.02817998994469582	0	0	0
chr10_119294863_119294892	0.12197967300639465	0.18590046253491513	0.12181757433205237	0.8655159403886059	0.0898132427843803	0.01140350877192982	0.005555555555555553	0.027711752499528387
chr10_119294899_119294910	0.13158877896660207	0.11674177402356738	0.1433476821015211	0.8786700009261832	0.07196443456515698	0.03297212188570899	0	0.01639344262295082
chr10_119297160_119297191	0	0.1969862932786022	0.1969862932786022	0.9748427672955975	0.025157232704402514	0	0	0
chr10_119302991_119303006	0.18311727286575033	0.11363001890411577	0.10624428571428883	0.9059465782110492	0.05905159081455252	0.028712522798297724	0	0.006289308176100627
chr10_119304421_119304470	0.09308266289973256	0.08407763294770415	0.1379716387044954	0.7265808127877094	0.2084837188285464	0.0323109943799599	0.01631223700189217	0.01631223700189217
chr10_11936468_11936495	0.045015752586479885	0.05932172085173597	0.10399062380142828	0	0	0	0.12557779425088542	0.8744222057491146
chr10_11961718_11961773	0.05221736137205999	0.08037954096798279	0.02833385654841713	0	0	0	0.10959145021645021	0.8904085497835498
chr10_120101660_120101690	0	0	0	1	0	0	0	0
chr10_120101821_120101853	0.0859780821861544	0	0.0859780821861544	0.9950980392156863	0	0	0	0.004901960784313723
chr10_120354331_120354370	0.18940762018419066	0.2081214058970579	0.1700710610371717	0.04286736109301201	0.36621143805328954	0.2558416661598918	0.23368836531806636	0.10139116937574026
chr10_120355998_120356056	0.1478604328645299	0.12573640750431372	0.09109300125252624	0.8710429179179179	0.09903206778206779	0.009712837837837838	0.009712837837837838	0.010499338624338623
chr10_120478188_120478243	0.02910603123230264	0.14433571484309332	0.11778506501465084	0	0	0.011040452216922804	0.10815009802473642	0.8808094497583409
chr10_120788959_120788975	0.10524775257315208	0	0.10524775257315208	0.9926739926739927	0.007326007326007327	0	0	0
chr10_120789022_120789039	0.11153214312023851	0.10786219245621047	0.006100901069190731	0.9877393627393627	0.00847275847275847	0	0.0037878787878787867	0
chr10_120789040_120789055	0.11141997446065105	0.07596769057879851	0.08184706449108912	0.9917241379310345	0	0.00383141762452107	0.004444444444444444	0
chr10_120789056_120789074	0.112426279345324	0.07686000847344157	0.08240093002615631	0.9915739268680446	0.0039215686274509795	0.004504504504504504	0	0
chr10_120789674_120789702	0.09724249249247788	0.10704761950058599	0.14862000072218773	0.9338709677419355	0.04646697388632873	0.014900153609831027	0.00476190476190476	0
chr10_120789703_120789721	0.13097034201694785	0.08236834688799831	0.04999916148498089	0.934009635771619	0.06599036422838103	0	0	0
chr10_120789736_120789761	0.10215986914607036	0.052796240142803784	0.08601667494303628	0.37901960784313726	0.616078431372549	0.004901960784313723	0	0
chr10_120789771_120789783	0	0.08473444211492175	0.08473444211492175	0.9952380952380953	0.00476190476190476	0	0	0
chr10_120789787_120789809	0.13965238268714505	0.09746165575199152	0.10767352597003993	0.9808901790033865	0.01596516690856313	0.0031446540880503133	0	0
chr10_120789810_120789821	0.1115099175732663	0.07247585600696733	0.15992526217060957	0.9790120187710549	0.01671447695544081	0.004273504273504273	0	0
chr10_120801996_120802034	0.09239773254382892	0.23096209571850262	0.16605400057143385	0.006060606060606061	0	0.03659611992945326	0.13358585858585859	0.8237574154240821
chr10_120840053_120840080	0.054577692583648973	0.02832418136161283	0.026503150174569716	0.9718013468013468	0.02819865319865319	0	0	0
chr10_120840085_120840106	0	0	0	1	0	0	0	0
chr10_120863609_120863639	0.18114750986572292	0.2436131640088821	0.06345366349470605	0.5444080741953082	0.45559192580469177	0	0	0
chr10_120863641_120863650	0	0	0	1	0	0	0	0
chr10_120863662_120863700	0	0	0	1	0	0	0	0
chr10_120864290_120864315	0.10308250347398408	0.16379530334493117	0.07596769057879851	0.9786247227263561	0.021375277273643876	0	0	0
chr10_120925236_120925247	0.10079125374065626	0.10233031525013551	0.10106297140618374	0.9897186758149499	0.00347222222222222	0.00350877192982456	0	0.0033003300330033
chr10_120925255_120925271	0.07013828953564116	0.07230493535206116	0.002601235843863932	0.9932598039215687	0	0.00674019607843137	0	0
chr10_120925274_120925293	0	0.10410090681223018	0.10410090681223018	0.992831541218638	0.007168458781362006	0	0	0
chr10_120925297_120925323	0.013715104278509646	0.10080443680486847	0.08713234757103842	0.43942652329749105	0.5605734767025089	0	0	0
chr10_120938138_120938168	0	0	0	1	0	0	0	0
chr10_120966633_120966648	0.07874323205055259	0.11111111111111106	0.07874323205055259	0.9917695473251029	0.0041152263374485566	0	0.0041152263374485566	0
chr10_120966651_120966685	0	0.07825947588038154	0.07825947588038154	0.9959349593495934	0	0	0	0.004065040650406503
chr10_12111049_12111072	0.08184706449108912	0.09080521477141214	0.12192252532124778	0.9900910746812387	0	0	0.004444444444444444	0.00546448087431694
chr10_12111136_12111156	0	0	0	1	0	0	0	0
chr10_121301919_121301931	0	0	0	1	0	0	0	0
chr10_121301940_121301961	0	0	0	1	0	0	0	0
chr10_121302050_121302063	0	0.077318122684784	0.077318122684784	0.996031746031746	0	0	0	0.003968253968253967
chr10_121302067_121302082	0.04390954271884465	0.14829728674611292	0.14079953696145328	0.8787091184752003	0.10470620996936786	0.012616417587177816	0	0.003968253968253967
chr10_121302089_121302110	0	0.10958206015490345	0.10958206015490345	0.9920634920634921	0.003968253968253967	0	0	0.003968253968253967
chr10_121302652_121302661	0	0.07874323205055259	0.07874323205055259	0.9958847736625515	0.0041152263374485566	0	0	0
chr10_121302664_121302677	0	0.11092217394616351	0.11092217394616351	0.991869918699187	0.004065040650406503	0	0	0.004065040650406503
chr10_121302688_121302710	0.07346636984897838	0.10746928196303417	0.07874323205055259	0.9923005442718704	0.003584229390681003	0	0	0.0041152263374485566
chr10_121302852_121302871	0.0019951121317034115	0.01698578977351971	0.014997907853391678	0.9879031709540069	0.012096829045993114	0	0	0
chr10_121302872_121302901	0	0	0	1	0	0	0	0
chr10_121302904_121302925	0	0	0	1	0	0	0	0
chr10_121303022_121303045	0	0	0	1	0	0	0	0
chr10_121355617_121355669	0	0.11682059367883214	0.11682059367883214	0.990990990990991	0.004504504504504504	0.004504504504504504	0	0
chr10_121356888_121356911	0	0	0	1	0	0	0	0
chr10_121356913_121356923	0	0.08413252384579421	0.08413252384579421	0.9953051643192488	0.004694835680751173	0	0	0
chr10_121411147_121411161	0.004321307470197754	0.05571692360584489	0.059950323186697026	0.9715536171308286	0.02844638286917147	0	0	0
chr10_121411168_121411208	0.03186752930596756	0.18294983161208542	0.1600673801973736	0.9657354477841293	0.029362591431556947	0.004901960784313723	0	0
chr10_121485072_121485099	0.10583557471994214	0	0.10583557471994214	0.9925925925925926	0.007407407407407407	0	0	0
chr10_121485106_121485123	0	0.09156335762804158	0.09156335762804158	0.9944444444444444	0.005555555555555553	0	0	0
chr10_121485132_121485174	0.0349092561976089	0.09724468453389323	0.12343862010007949	0.608701602846802	0.3878970366089804	0	0	0.003401360544217687
chr10_121485178_121485214	0	0.07156056498204467	0.07156056498204467	0.9965986394557823	0	0.003401360544217687	0	0
chr10_121485413_121485478	0.07962018329345308	0.08045482660197009	0.15971941009506296	0.4826395653397407	0.5173604346602594	0	0	0
chr10_121485819_121485828	0	0	0	1	0	0	0	0
chr10_121485841_121485850	0	0	0	1	0	0	0	0
chr10_121652347_121652427	0.12283528141268926	0.047552753313506516	0.08296619421806155	0.985483541198119	0.014516458801881004	0	0	0
chr10_12171618_12171627	0.09566123751877569	0.007581369990761932	0.08934376457044957	0.9886483886483886	0.01135161135161135	0	0	0
chr10_12171638_12171657	0.09654885846967605	0	0.09654885846967605	0.9938271604938272	0.0061728395061728366	0	0	0
chr10_1219179_1219208	0.11218451986736551	0.09003696542564607	0.031908921066443975	0	0	0.03740192381481629	0.17249103586975217	0.7901070403154316
chr10_1219214_1219243	0.16397299316687589	0.1720799910543664	0.18920308968308247	0	0.00476190476190476	0.019750195160031226	0.17150394357856202	0.803983956499502
chr10_122216088_122216138	0.13043072419802026	0.17036153868382756	0.10061409876084046	0.47279638869090046	0.45933317494258336	0.05211055674348618	0.00546448087431694	0.010295398748713073
chr10_122216311_122216356	0.10198737439866655	0.1176197967261237	0.15131842413977592	0.45466587094802113	0.5243688835194054	0.013718868720979311	0.0036231884057971	0.0036231884057971
chr10_122216357_122216379	0.008298841226773195	0.1104761139008208	0.10856811058462429	0.9761820849934393	0.016327278302440924	0	0	0.00749063670411985
chr10_122739124_122739151	0.12391505064255459	0.19197462875386248	0.15084330881158112	0.8620818353021743	0.1004502653655196	0.021717171717171718	0.015750727615134394	0
chr10_122739156_122739179	0.22018784182847298	0.18043755331391276	0.08051732169909614	0.8638562091503268	0.0696078431372549	0.020457516339869277	0.016470588235294115	0.0296078431372549
chr10_122739180_122739209	0.1297246642397356	0.1615552334771103	0.12686903120807452	0.35132063356855	0.5723694611957009	0.04948181345929848	0.018689885037444297	0.008138206739006277
chr10_122739382_122739414	0.08309584838945862	0.17375489305596167	0.1386032103511753	0.8740299467911408	0.10654017557002632	0.014454753260723407	0	0.00497512437810945
chr10_123357621_123357647	0.14605497728777656	0.19278359937800157	0.2125358647542861	0.4675757575757576	0.3997165200391007	0.06499511241446725	0.04233626588465298	0.0253763440860215
chr10_123357654_123357670	0.037318767699735515	0.10053001281520005	0.10515703879689745	0.9697411389884508	0.023592194344882515	0.0033333333333333335	0	0.0033333333333333335
chr10_123357722_123357755	0.1435362840677016	0.1401693712001038	0.1803749924430523	0.8915796857974039	0.06472670519904013	0.012578616352201257	0.012825255888518928	0.01828973676283587
chr10_123357767_123357789	0.20010654859144889	0.1608104546420939	0.16074731781920587	0.9135565023331305	0.050533576790424015	0.02424426861432339	0	0.01166565226212213
chr10_123687400_123687435	0	0	0	1	0	0	0	0
chr10_123734165_123734183	0.09746165575199152	0	0.09746165575199152	0.9937106918238994	0.006289308176100627	0	0	0
chr10_123734191_123734245	0.13965238268714505	0	0.13965238268714505	0.9871794871794872	0.012820512820512818	0	0	0
chr10_123734544_123734561	0	0.09395704924395364	0.09395704924395364	0.9941520467836258	0.005847953216374266	0	0	0
chr10_123734562_123734590	0.09566123751877569	0.09566123751877569	0	0.9939393939393939	0.006060606060606061	0	0	0
chr10_123872318_123872335	0.14530112505211096	0.1514491905847669	0.12936227620946972	0.8593450718206399	0.10791224749063502	0.018522091452826548	0.009525753555147306	0.004694835680751173
chr10_123872341_123872360	0.12649087551388652	0.11661234385040456	0.12234768106392196	0.8490177382207346	0.10857028878319216	0.023489091520867644	0.009397127920058234	0.009525753555147306
chr10_123872361_123872384	0.11229366115947255	0.12726877172235615	0.21408613186337913	0.9334370105662542	0.0474406061809278	0.004830917874396133	0.014291465378421896	0
chr10_123872421_123872431	0.17976931632275978	0.2382725781516405	0.21234053015068094	0.9078383681380098	0.04958047292143401	0.028088405317367792	0.00966183574879227	0.004830917874396133
chr10_123872437_123872456	0.17592360053079661	0.09566123751877569	0.14861909764463604	0.9794466403162055	0.004830917874396133	0.006060606060606061	0.004830917874396133	0.004830917874396133
chr10_123872696_123872713	0.062250773639613496	0.1511598179644429	0.15315427073533	0.7752635436044873	0.12051130277918709	0.03760640396865663	0.032589210214780985	0.03402953943288799
chr10_123873240_123873288	0.13706094294412083	0.16214538199109552	0.10242040643278826	0.9241622574955908	0.047619047619047616	0.011463844797178126	0.00529100529100529	0.011463844797178126
chr10_12390879_12390910	0	0.07923607159808974	0.07923607159808974	0.9958333333333333	0.004166666666666667	0	0	0
chr10_12391922_12391949	0.11079557379473293	0.07794070742748732	0.10039150767860867	0.4469761196475721	0.5499086155549201	0	0	0.0031152647975077868
chr10_12391962_12391986	0.08795068098961317	0.06847424717210467	0.11122887954776153	0.9917565300742871	0.0051282051282051265	0	0	0.0031152647975077868
chr10_12392526_12392553	0	0	0	1	0	0	0	0
chr10_12392555_12392567	0	0	0	1	0	0	0	0
chr10_124134055_124134067	0.08805914549103874	0.03315281278132946	0.11989184702579458	0.9533556112503481	0.046644388749651905	0	0	0
chr10_124134069_124134101	0	0.08534946732913283	0.08534946732913283	0.9951690821256038	0.004830917874396133	0	0	0
chr10_124134105_124134124	0.09313841508032583	0.12515897484212407	0.08413252384579421	0.9895580378824672	0.0057471264367816065	0.004694835680751173	0	0
chr10_124221019_124221036	0.12572070094102275	0.14498037412011822	0.06115784336994757	0.9589879904690063	0.03070273118047822	0	0	0.010309278350515464
chr10_124221054_124221063	0.18768062890732928	0.15531191517791593	0.09483081196279056	0.949034826083393	0.029127453321122408	0.003401360544217687	0.00823227841861382	0.01020408163265306
chr10_124221064_124221079	0.19671225416400448	0.23882398553073045	0.09664529613166278	0.950051513389581	0.03137186426866888	0.004830917874396133	0.006872852233676973	0.006872852233676973
chr10_124221343_124221355	0.1869098259692627	0.07136872326937084	0.14514121920427442	0.40795054243330103	0.5399772641151952	0.03155095224060741	0.0057471264367816065	0.014774114774114774
chr10_124221363_124221378	0.13896583522856745	0.17463513349858037	0.0702598214827313	0.9378868519613641	0.033959743303326975	0.01704229362419782	0	0.011111111111111112
chr10_124221381_124221393	0.14607706620351146	0.17340613369901378	0.14654216385963553	0.9523655775108701	0.028649532911446896	0.0037453183520599234	0.0037453183520599234	0.011494252873563216
chr10_124221396_124221421	0.12912038749860316	0.09320232635337837	0.11501471063947588	0.918781558676102	0.062398413312693496	0.013611694677871147	0	0.005208333333333333
chr10_124639472_124639487	0.007208276361538358	0.09395704924395364	0.08795068098961317	0.9890238416554207	0.010976158344579393	0	0	0
chr10_124639492_124639527	0.12377264665625506	0	0.12377264665625506	0.9898989898989898	0.00505050505050505	0.00505050505050505	0	0
chr10_124739913_124739928	0	0.11450013829950995	0.11450013829950995	0.9913419913419913	0.008658008658008656	0	0	0
chr10_124739929_124739947	0	0	0	1	0	0	0	0
chr10_124740031_124740042	0.09840084251572036	0	0.09840084251572036	0.9935897435897436	0	0.006410256410256409	0	0
chr10_124740047_124740079	0	0	0	1	0	0	0	0
chr10_124740090_124740102	0.09654885846967605	0	0.09654885846967605	0.9938271604938272	0.0061728395061728366	0	0	0
chr10_124767762_124767795	0.12581112647390844	0.12416854783399063	0.002730909609724387	0.9840719776155405	0.011026061600145796	0	0	0.004901960784313723
chr10_124894230_124894259	0.17553884402360362	0.1891684805662865	0.12000194207702325	0.7955555555555556	0.13976851851851851	0.04131944444444444	0.009652777777777777	0.0137037037037037
chr10_124895340_124895359	0.1156385511784564	0.10373586546344435	0.06958661900719992	0.9779766562336984	0.015078899321857063	0.006944444444444443	0	0
chr10_124895366_124895394	0.08494324576646266	0.06793360098774584	0.07689898687699098	0.9745288145288145	0.007150007150007147	0.01832117832117832	0	0
chr10_124895410_124895433	0.007796506039847137	0.09241145503692144	0.09074104443106423	0.9567693744164333	0.03793962029256147	0.00529100529100529	0	0
chr10_124895764_124895779	0.12278152741929052	0.14308329555677318	0.13081035776620248	0.9316613211350054	0.045485119169329694	0.011346548188653447	0.004329004329004326	0.0071780071780071725
chr10_124897067_124897078	0.1478291786912242	0.21278211474977457	0.1502258184674513	0.8231792717086834	0.08256302521008403	0.05455182072829132	0.019327731092436972	0.020378151260504195
chr10_124897082_124897115	0.12000904311115398	0.19585951118575126	0.16067647300378163	0.8960233525450917	0.07081304907391864	0.01867084475780128	0.00966183574879227	0.004830917874396133
chr10_124897117_124897130	0.1663559515865773	0.08716039428185053	0.17799003866017624	0.8824808581400873	0.08066991941231293	0.01064908722109533	0.021298174442190666	0.004901960784313723
chr10_124897132_124897154	0.07584987341751574	0.2174168660244651	0.21343510776053828	0.37925797651198107	0.591756516241642	0.01932367149758454	0.00966183574879227	0
chr10_124899837_124899881	0.11391940049099215	0.19636632649055716	0.2359447910017425	0.7415628992037352	0.15468732356810425	0.07755997153962209	0.021214681310428984	0.00497512437810945
chr10_124902638_124902701	0.07320623828672113	0.12166574239130297	0.1890504858873369	0.5180571291241803	0.40036850116157974	0.06556287980224533	0.016011489911994595	0
chr10_124905635_124905672	0.18100364559415055	0.1815837578362434	0.12571206071205043	0.39466312840925843	0.5082743623765296	0.0730687011646764	0.014705882352941178	0.009287925696594423
chr10_124905690_124905715	0.15958570807942488	0.184597265970999	0.08558053959167046	0.8808121048890883	0.08574140575318893	0.03344648935772266	0	0
chr10_124907457_124907482	0.0948889415135065	0.005561966451684788	0.099849679907335	0.8637536219243926	0.11824674632477639	0.01799963175083098	0	0
chr10_124910456_124910492	0.09398436112908665	0.1249947190552512	0.1018689987426215	0.7970045280390108	0.12678509230233367	0.04331243469174503	0.03289794496691048	0
chr10_124914275_124914298	0.08390346606195583	0.11541422877147832	0.13361618198336495	0.46969220767158915	0.5268713662115724	0.0034364261168384866	0	0
chr10_124914300_124914326	0	0.06333709768472985	0.06333709768472985	0.9973333333333333	0.0026666666666666666	0	0	0
chr10_124914383_124914421	0.08328053528517577	0.08034266295674734	0.01241882718088358	0.9750715922107674	0.02076174112256586	0	0.004166666666666667	0
chr10_125271969_125272060	0.13605276566058414	0.01837563736564311	0.15384743850445226	0	0	0	0.10868196131354026	0.8913180386864599
chr10_125425635_125425689	0.19359429559043637	0.23335625618308434	0.2076385487022747	0.6947898515172535	0.2132850609326273	0.04384442301510768	0.034389574063735356	0.013691090471276226
chr10_125425949_125425980	0.14482872842872302	0.1571951435831184	0.11824874463422547	0.6582114327212366	0.2632534495279593	0.06053532524120759	0.0061728395061728366	0.01182695300342359
chr10_125651067_125651107	0.19158052963886935	0.18495696680390533	0.18685399958968435	0.856375227686703	0.10806921675774134	0.005555555555555553	0.011111111111111112	0.018888888888888886
chr10_125651253_125651285	0.17334139913794303	0.12215503263089919	0.154004262935692	0.7809361733274777	0.1559508124725516	0.032473283560240075	0.019949494949494946	0.010690235690235687
chr10_125651286_125651304	0.1489379485633084	0.1677444131755428	0.11080047251282167	0.8070405548017489	0.1541371425699784	0.028132066938037083	0	0.010690235690235687
chr10_125732480_125732502	0.14014872040020915	0.13033750774158886	0.06960284549413354	0.888487542835973	0.09474854126146152	0.005649717514124294	0.011114198388441235	0
chr10_125732509_125732557	0.19527579072759063	0.21176833467139	0.14685434633115274	0.7966101694915254	0.1864406779661017	0.005649717514124294	0.011299435028248588	0
chr10_125779047_125779103	0.07985023201614837	0.0782633943662307	0.13100680194757833	0	0	0.00878774867611278	0.08449978531558608	0.906712466008301
chr10_125852913_125852948	0.09006559789486684	0.08934376457044957	8.664452074086352e-4	0.9893326506229732	0.010667349377026793	0	0	0
chr10_1259833_1259888	0.1975264882811552	0.1048731657273162	0.1276976596290725	0	0	0.023196928857306214	0.165563995752675	0.8112390753900188
chr10_1260116_1260194	0.1258067720990837	0.13528521318483908	0.12449607834132673	0.0057471264367816065	0.00350877192982456	0.090753064013802065	0.23692500728193408	0.6630660303376577
chr10_126077426_126077471	0.1753953230622872	0.09355232838132269	0.21432077902873894	0.2242110655737705	0.19004439890710384	0.2054132513661202	0.2654439890710383	0.11488729508196721
chr10_126077501_126077534	0.1712495345461845	0.16645441348489792	0.20803072748427145	0.27459504408754526	0.4008915918752952	0.16354953944260747	0.09366881199811053	0.06729501259644151
chr10_126077538_126077550	0.13217024077854633	0.1886669669217304	0.14179962951909494	0.5254090563165905	0.2739963850837138	0.1141695205479452	0.04177130898021309	0.044653729071537286
chr10_126077960_126077985	0.07686000847344157	0	0.07686000847344157	0.996078431372549	0.0039215686274509795	0	0	0
chr10_126077992_126078015	0	0	0	1	0	0	0	0
chr10_126107100_126107140	0	0.08934376457044957	0.08934376457044957	0.9947089947089947	0	0	0	0.00529100529100529
chr10_126135933_126135961	0.1745394268698326	0.24461012355382314	0.19244625448780978	0.9087977296181631	0.060586515307877536	0.012383900928792567	0.006535947712418301	0.011695906432748537
chr10_126136414_126136434	0.11685704274010814	0.148673631194984	0.1125613994384797	0.9293899561846984	0.04836535220761712	0.018368722615436463	0.0038759689922480602	0
chr10_126136435_126136443	0.0902886802612894	0.02108310153272976	0.08285083420057422	0.9383125361386231	0.05235204148247626	0.009335422378900638	0	0
chr10_126138284_126138354	0.1700455728627857	0.19128392901884114	0.19599177012367175	0.8773485895165632	0.09212607107876523	0.030525339404671555	0	0
chr10_126138533_126138544	0.1431107668995635	0.06058562832180274	0.13766590755838878	0.5616339869281046	0.413921568627451	0.024444444444444446	0	0
chr10_126138545_126138568	0.11626266376534114	0.16991636716813324	0.10392242206284212	0.9194570135746607	0.06302161890397184	0.011965811965811963	0.005555555555555553	0
chr10_126138724_126138748	0.03978712312418754	0.08300490228704659	0.08480669765729802	0.9396703925579584	0.03851609682446912	0.021813510617572567	0	0
chr10_126150439_126150466	0.1277488652125992	0.077318122684784	0.14885498731656624	0.985279057859703	0.005376344086021503	0	0.005376344086021503	0.003968253968253967
chr10_126150467_126150501	0.09156335762804158	0.077318122684784	0.017080331706274775	0.9904761904761904	0.00952380952380952	0	0	0
chr10_126150506_126150516	0	0.07923607159808974	0.07923607159808974	0.9958333333333333	0	0	0	0.004166666666666667
chr10_126360888_126360935	0.19306438028187803	0.1664197732429493	0.07529933790657742	0.011494252873563216	0.0057471264367816065	0.016480879057326675	0.2228106701366298	0.7434670714956987
chr10_126432999_126433030	0	0	0	1	0	0	0	0
chr10_126433031_126433041	0.09201348445648765	0.12497492949818508	0.09156335762804114	0.9784772666128599	0.011205273069679847	0.010317460317460314	0	0
chr10_126433043_126433052	0.1240032581670798	0.12291271307718034	0.12805429496073362	0.9843732646776717	0.005376344086021503	0.005555555555555553	0.004694835680751173	0
chr10_126490251_126490295	0	0	0	1	0	0	0	0
chr10_126490301_126490342	0.09313841508032583	0.09313841508032583	0	0.9942528735632185	0.0057471264367816065	0	0	0
chr10_126490761_126490780	0.17065573582475543	0.12774886521259923	0.11450013829950995	0.9805893031699483	0.008658008658008656	0	0.01075268817204301	0
chr10_126847449_126847467	0.11589826140386493	0.09179150147215474	0.04397945133792694	0.6065640232470941	0.3886740719910011	0	0	0.00476190476190476
chr10_126847482_126847498	0.1720748034844589	0.1720748034844589	0	0.9806763285024155	0.014492753623188403	0	0	0.004830917874396133
chr10_126847500_126847510	0.12377264665625506	0.12377264665625506	0	0.9898989898989898	0.00505050505050505	0	0	0.00505050505050505
chr10_126847516_126847545	0.18483136316064314	0.14287273959389474	0.0666255551549878	0.9748279252704031	0.019616519174041298	0	0.005555555555555553	0
chr10_126848899_126848913	0.1370057540176139	0.12954225194570337	0.12191889665999459	0.97785039941902685	0.01107480029048656	0.0061728395061728366	0	0.004901960784313723
chr10_126848915_126848941	0.09479765641977432	0.12283528141268923	0.08708589596619118	0.9840973702914001	0.0109275053304904	0	0	0.00497512437810945
chr10_126848943_126848957	0.1652802902428827	0.08662079464369363	0.18581525025748458	0.9771677327647477	0.017857142857142856	0	0	0.00497512437810945
chr10_126850369_126850389	0.016604133877103397	0.09947694061425139	0.08327113500267583	0.941356398833718	0.058643601166281874	0	0	0
chr10_126850391_126850409	0.027487620622548118	0.10711829571482161	0.08083395398592147	0.9644831342345885	0.03551686576541151	0	0	0
chr10_126850479_126850511	0.12852537006911272	0.14866324085745333	0.11365679208785688	0.9268730820949557	0.05044305761472951	0.007059614522635587	0.0036231884057971	0.0120010573618821
chr10_127407586_127407612	0.22681540890278906	0.13268483095835573	0.2490042977928672	0.9108474858474858	0.05505328005328006	0.013386613386613387	0.009723609723609724	0.01098901098901099
chr10_127407628_127407662	0.18793037774713378	0.18686396900229718	0.148029141777125	0.9503909586700835	0.03042249819304816	0.009593271568434189	0.005847953216374266	0.0037453183520599234
chr10_127407765_127407820	0.15486314480257182	0.15710582221368932	0.12975674596091558	0.9781936921155937	0.005847953216374266	0	0.01058201058201058	0.005376344086021503
chr10_127452019_127452067	0.025496821423871434	0.004466601002855243	0.021034167573223385	0	0	0	0.09624542124542125	0.9037545787545787
chr10_127511439_127511457	0.11819458091618483	0.17211469841761176	0.07940288766087361	0.9398565636946603	0.006535947712418301	0.05360748859292145	0	0
chr10_127511466_127511498	0.14103454675928914	0.14103454675928914	0	0.9869281045751634	0.013071895424836602	0	0	0
chr10_127512103_127512132	0.07973828239225846	0.08413252384579421	0.11563623684365075	0.9910857550365484	0.00421940928270042	0	0	0.004694835680751173
chr10_127512145_127512171	0	0.08296619421806155	0.08296619421806155	0.9954337899543378	0	0	0	0.0045662100456621
chr10_127584425_127584452	0.08863901336802452	0.08863901336802452	0	0.9947916666666666	0	0.005208333333333333	0	0
chr10_127584536_127584576	0.08534946732913283	0.07640994207335987	0.11428836324819204	0.9912931131333558	0.0038759689922480602	0	0.004830917874396133	0
chr10_127585030_127585038	0.16377462085742098	0.055110692779287734	0.1788616004273703	0.7994047619047618	0.0121031746031746	0.008134920634920634	0.0761904761904762	0.10416666666666667
chr10_127585047_127585084	0.11065858806774542	0.08778726684948054	0.06625388904896701	0.812327608639084	0	0.004166666666666667	0.03136546968514181	0.15214025500910747
chr10_128015704_128015754	0.10150208613894819	0.13974478824327682	0.17412935249915226	0.008333333333333333	0.013797814207650274	0.06285699556655325	0.13015388184348903	0.7848579750489741
chr10_128076233_128076290	0.17702086333913047	0.15951897475385168	0.1522491733078982	0.36065659314399634	0.5462013612130362	0.06804114460498878	0.015392163173900908	0.00970873786407767
chr10_128076910_128076929	0.10168707523954318	0.18611125691089295	0.14611303388647598	0.8619044952210274	0.07517858920748706	0.021903624054161682	0.016757516925527672	0.024255774591796092
chr10_128076934_128076942	0.1844511026832029	0.2468502268856471	0.18942568143600072	0.8766894216894217	0.04263736263736264	0.023665778665778667	0.03477966477966478	0.022227772227772228
chr10_128077307_128077324	0.13305863692830638	0.08259686558933858	0.1793154770353943	0.7417193312715701	0.1337483225103945	0.04928326043339212	0.029999709982150718	0.04524937580249257
chr10_12827905_12827953	0.10353495982524877	0.131043331090469	0.1407761390566858	0	0	0.01231638418079096	0.16671509281678773	0.8209685230024213
chr10_1285302_1285333	0.09111032167799885	0.0802959471677053	0.08521219123027331	0	0	0.004065040650406503	0.06528024820707748	0.9306547111425161
chr10_1285339_1285355	0.006060037915748046	0.16650924471340248	0.16924466923081474	0	0	0.014492753623188403	0.04978525257103392	0.9357219938057777
chr10_128601021_128601067	0.16975625274043096	0.12302055662396315	0.061535358606010615	0	0.00529100529100529	0.021967391370376437	0.12153821855314392	0.8512033847854743
chr10_12862078_12862102	0.08620181753365593	0.03320788917671466	0.05334894865994807	0	0	0	0.07096171802054155	0.9290382819794585
chr10_12875030_12875101	0.12862794529617902	0.07920081692150517	0.18454233341155118	0	0	0.01503267973856209	0.09360973304984643	0.8913575872115915
chr10_128888508_128888593	0.15815296929460065	0.2074166362252149	0.1762996925513482	0	0	0.011111111111111112	0.1002886002886003	0.8886002886002886
chr10_128993689_128993740	0.10752523911441494	0.12917858154943634	0.11146343340433415	0.8804692891649414	0.07163561076604555	0.01918564527260179	0.014354727398205654	0.014354727398205657
chr10_129209433_129209525	0.13968264491894294	0.14336375430521386	0.1282738493069706	0	0.004444444444444444	0.013939393939393939	0.10617903169627307	0.8754371299198885
chr10_129705272_129705289	0.09234081302387864	0.09234081302387864	0	0.9943502824858758	0	0	0	0.005649717514124294
chr10_129705293_129705315	0.16379530334493117	0.11218586306607499	0.1861076304208214	0.9599336178283546	0.03421842895527106	0	0.005847953216374266	0
chr10_129809715_129809742	0.04713541362447796	0.11994951694853798	0.07491507660109363	0.9634693517046458	0.03653064829535418	0	0	0
