id	sample1_sample2	sample1_sample3	sample2_sample3
chr10_120789056_120789074	0.112426279345324	0.07686000847344157	0.08240093002615631
chr10_120789674_120789702	0.09724249249247788	0.10704761950058599	0.14862000072218773
chr10_120789703_120789721	0.13097034201694785	0.08236834688799831	0.04999916148498089
chr10_120789736_120789761	0.10215986914607036	0.052796240142803784	0.08601667494303628
chr10_120789771_120789783	0	0.08473444211492175	0.08473444211492175
chr10_120789787_120789809	0.13965238268714505	0.09746165575199152	0.10767352597003993
chr10_120789810_120789821	0.1115099175732663	0.07247585600696733	0.15992526217060957
chr10_120801996_120802034	0.09239773254382892	0.23096209571850262	0.16605400057143385
chr10_120840053_120840080	0.054577692583648973	0.02832418136161283	0.026503150174569716
chr10_120840085_120840106	0	0	0
chr10_120863609_120863639	0.18114750986572292	0.2436131640088821	0.06345366349470605
chr10_120863641_120863650	0	0	0
chr10_120863662_120863700	0	0	0
chr10_120864290_120864315	0.10308250347398408	0.16379530334493117	0.07596769057879851
chr10_120925236_120925247	0.10079125374065626	0.10233031525013551	0.10106297140618374
chr10_120925255_120925271	0.07013828953564116	0.07230493535206116	0.002601235843863932
chr10_120925274_120925293	0	0.10410090681223018	0.10410090681223018
chr10_120925297_120925323	0.013715104278509646	0.10080443680486847	0.08713234757103842
chr10_120938138_120938168	0	0	0
chr10_120966633_120966648	0.07874323205055259	0.11111111111111106	0.07874323205055259
chr10_120966651_120966685	0	0.07825947588038154	0.07825947588038154
chr10_12111049_12111072	0.08184706449108912	0.09080521477141214	0.12192252532124778
chr10_12111136_12111156	0	0	0
chr10_121301919_121301931	0	0	0
chr10_121301940_121301961	0	0	0
chr10_121302050_121302063	0	0.077318122684784	0.077318122684784
chr10_121302067_121302082	0.04390954271884465	0.14829728674611292	0.14079953696145328
chr10_121302089_121302110	0	0.10958206015490345	0.10958206015490345
chr10_121302652_121302661	0	0.07874323205055259	0.07874323205055259
chr10_121302664_121302677	0	0.11092217394616351	0.11092217394616351
chr10_121302688_121302710	0.07346636984897838	0.10746928196303417	0.07874323205055259
chr10_121302852_121302871	0.0019951121317034115	0.01698578977351971	0.014997907853391678
chr10_121302872_121302901	0	0	0
chr10_121302904_121302925	0	0	0
chr10_121303022_121303045	0	0	0
chr10_121355617_121355669	0	0.11682059367883214	0.11682059367883214
chr10_121356888_121356911	0	0	0
chr10_121356913_121356923	0	0.08413252384579421	0.08413252384579421
chr10_121411147_121411161	0.004321307470197754	0.05571692360584489	0.059950323186697026
chr10_121411168_121411208	0.03186752930596756	0.18294983161208542	0.1600673801973736
chr10_121485072_121485099	0.10583557471994214	0	0.10583557471994214
chr10_121485106_121485123	0	0.09156335762804158	0.09156335762804158
chr10_121485132_121485174	0.0349092561976089	0.09724468453389323	0.12343862010007949
chr10_121485178_121485214	0	0.07156056498204467	0.07156056498204467
chr10_121485413_121485478	0.07962018329345308	0.08045482660197009	0.15971941009506296
chr10_121485819_121485828	0	0	0
chr10_121485841_121485850	0	0	0
chr10_121652347_121652427	0.12283528141268926	0.047552753313506516	0.08296619421806155
chr10_12171618_12171627	0.09566123751877569	0.007581369990761932	0.08934376457044957
chr10_12171638_12171657	0.09654885846967605	0	0.09654885846967605
chr10_1219179_1219208	0.11218451986736551	0.09003696542564607	0.031908921066443975
chr10_1219214_1219243	0.16397299316687589	0.1720799910543664	0.18920308968308247
chr10_122216088_122216138	0.13043072419802026	0.17036153868382756	0.10061409876084046
chr10_122216311_122216356	0.10198737439866655	0.1176197967261237	0.15131842413977592
chr10_122216357_122216379	0.008298841226773195	0.1104761139008208	0.10856811058462429
chr10_122739124_122739151	0.12391505064255459	0.19197462875386248	0.15084330881158112
chr10_122739156_122739179	0.22018784182847298	0.18043755331391276	0.08051732169909614
chr10_122739180_122739209	0.1297246642397356	0.1615552334771103	0.12686903120807452
chr10_122739382_122739414	0.08309584838945862	0.17375489305596167	0.1386032103511753
chr10_123357621_123357647	0.14605497728777656	0.19278359937800157	0.2125358647542861
chr10_123357654_123357670	0.037318767699735515	0.10053001281520005	0.10515703879689745
chr10_123357722_123357755	0.1435362840677016	0.1401693712001038	0.1803749924430523
chr10_123357767_123357789	0.20010654859144889	0.1608104546420939	0.16074731781920587
chr10_123687400_123687435	0	0	0
chr10_123734165_123734183	0.09746165575199152	0	0.09746165575199152
chr10_123734191_123734245	0.13965238268714505	0	0.13965238268714505
chr10_123734544_123734561	0	0.09395704924395364	0.09395704924395364
chr10_123734562_123734590	0.09566123751877569	0.09566123751877569	0
chr10_123872318_123872335	0.14530112505211096	0.1514491905847669	0.12936227620946972
chr10_123872341_123872360	0.12649087551388652	0.11661234385040456	0.12234768106392196
chr10_123872361_123872384	0.11229366115947255	0.12726877172235615	0.21408613186337913
chr10_123872421_123872431	0.17976931632275978	0.2382725781516405	0.21234053015068094
chr10_123872437_123872456	0.17592360053079661	0.09566123751877569	0.14861909764463604
chr10_123872696_123872713	0.062250773639613496	0.1511598179644429	0.15315427073533
chr10_123873240_123873288	0.13706094294412083	0.16214538199109552	0.10242040643278826
chr10_12390879_12390910	0	0.07923607159808974	0.07923607159808974
chr10_12391922_12391949	0.11079557379473293	0.07794070742748732	0.10039150767860867
chr10_12391962_12391986	0.08795068098961317	0.06847424717210467	0.11122887954776153
chr10_12392526_12392553	0	0	0
chr10_12392555_12392567	0	0	0
chr10_124134055_124134067	0.08805914549103874	0.03315281278132946	0.11989184702579458
chr10_124134069_124134101	0	0.08534946732913283	0.08534946732913283
chr10_124134105_124134124	0.09313841508032583	0.12515897484212407	0.08413252384579421
chr10_124221019_124221036	0.12572070094102275	0.14498037412011822	0.06115784336994757
chr10_124221054_124221063	0.18768062890732928	0.15531191517791593	0.09483081196279056
chr10_124221064_124221079	0.19671225416400448	0.23882398553073045	0.09664529613166278
chr10_124221343_124221355	0.1869098259692627	0.07136872326937084	0.14514121920427442
chr10_124221363_124221378	0.13896583522856745	0.17463513349858037	0.0702598214827313
chr10_124221381_124221393	0.14607706620351146	0.17340613369901378	0.14654216385963553
chr10_124221396_124221421	0.12912038749860316	0.09320232635337837	0.11501471063947588
chr10_124578191_124578213	0.3504500184090533	0.24825770675525052	0.18059410264960302
chr10_124578233_124578264	0.29661949652349506	0.19717997465071824	0.1629255840867273
chr10_124639472_124639487	0.007208276361538358	0.09395704924395364	0.08795068098961317
chr10_124639492_124639527	0.12377264665625506	0	0.12377264665625506
chr10_124639630_124639657	0.05744473307556762	0.2645010292813977	0.22584851482856855
chr10_124739913_124739928	0	0.11450013829950995	0.11450013829950995
chr10_124739929_124739947	0	0	0
chr10_124740031_124740042	0.09840084251572036	0	0.09840084251572036
chr10_124740047_124740079	0	0	0
chr10_124740090_124740102	0.09654885846967605	0	0.09654885846967605
chr10_124767762_124767795	0.12581112647390844	0.12416854783399063	0.002730909609724387
chr10_124894230_124894259	0.17553884402360362	0.1891684805662865	0.12000194207702325
chr10_124895340_124895359	0.1156385511784564	0.10373586546344435	0.06958661900719992
chr10_124895366_124895394	0.08494324576646266	0.06793360098774584	0.07689898687699098
chr10_124895410_124895433	0.007796506039847137	0.09241145503692144	0.09074104443106423
chr10_124895764_124895779	0.12278152741929052	0.14308329555677318	0.13081035776620248
chr10_124897067_124897078	0.1478291786912242	0.21278211474977457	0.1502258184674513
chr10_124897082_124897115	0.12000904311115398	0.19585951118575126	0.16067647300378163
chr10_124897117_124897130	0.1663559515865773	0.08716039428185053	0.17799003866017624
chr10_124897132_124897154	0.07584987341751574	0.2174168660244651	0.21343510776053828
chr10_124899837_124899881	0.11391940049099215	0.19636632649055716	0.2359447910017425
chr10_124902638_124902701	0.07320623828672113	0.12166574239130297	0.1890504858873369
chr10_124905635_124905672	0.18100364559415055	0.1815837578362434	0.12571206071205043
chr10_124905690_124905715	0.15958570807942488	0.184597265970999	0.08558053959167046
chr10_124907457_124907482	0.0948889415135065	0.005561966451684788	0.099849679907335
chr10_124910456_124910492	0.09398436112908665	0.1249947190552512	0.1018689987426215
chr10_124914275_124914298	0.08390346606195583	0.11541422877147832	0.13361618198336495
chr10_124914300_124914326	0	0.06333709768472985	0.06333709768472985
chr10_124914383_124914421	0.08328053528517577	0.08034266295674734	0.01241882718088358
chr10_125271969_125272060	0.13605276566058414	0.01837563736564311	0.15384743850445226
chr10_125425635_125425689	0.19359429559043637	0.23335625618308434	0.2076385487022747
chr10_125425949_125425980	0.14482872842872302	0.1571951435831184	0.11824874463422547
chr10_125651067_125651107	0.19158052963886935	0.18495696680390533	0.18685399958968435
chr10_125651228_125651252	0.0523661041738159	0.2666693914179938	0.2838953450295201
chr10_125651253_125651285	0.17334139913794303	0.12215503263089919	0.154004262935692
chr10_125651286_125651304	0.1489379485633084	0.1677444131755428	0.11080047251282167
chr10_125652342_125652430	0.196247245029163	0.14628851656001288	0.2736704475267534
chr10_125732480_125732502	0.14014872040020915	0.13033750774158886	0.06960284549413354
chr10_125732509_125732557	0.19527579072759063	0.21176833467139	0.14685434633115274
chr10_125779047_125779103	0.07985023201614837	0.0782633943662307	0.13100680194757833
chr10_125852913_125852948	0.09006559789486684	0.08934376457044957	8.664452074086352e-4
chr10_1259833_1259888	0.1975264882811552	0.1048731657273162	0.1276976596290725
chr10_1260116_1260194	0.1258067720990837	0.13528521318483908	0.12449607834132673
chr10_126077426_126077471	0.1753953230622872	0.09355232838132269	0.21432077902873894
chr10_126077501_126077534	0.1712495345461845	0.16645441348489792	0.20803072748427145
chr10_126077538_126077550	0.13217024077854633	0.1886669669217304	0.14179962951909494
chr10_126077960_126077985	0.07686000847344157	0	0.07686000847344157
chr10_126077992_126078015	0	0	0
chr10_126107100_126107140	0	0.08934376457044957	0.08934376457044957
chr10_126135933_126135961	0.1745394268698326	0.24461012355382314	0.19244625448780978
chr10_126136414_126136434	0.11685704274010814	0.148673631194984	0.1125613994384797
chr10_126136435_126136443	0.0902886802612894	0.02108310153272976	0.08285083420057422
chr10_126138284_126138354	0.1700455728627857	0.19128392901884114	0.19599177012367175
chr10_126138533_126138544	0.1431107668995635	0.06058562832180274	0.13766590755838878
chr10_126138545_126138568	0.11626266376534114	0.16991636716813324	0.10392242206284212
chr10_126138724_126138748	0.03978712312418754	0.08300490228704659	0.08480669765729802
chr10_126150439_126150466	0.1277488652125992	0.077318122684784	0.14885498731656624
chr10_126150467_126150501	0.09156335762804158	0.077318122684784	0.017080331706274775
chr10_126150506_126150516	0	0.07923607159808974	0.07923607159808974
chr10_126360888_126360935	0.19306438028187803	0.1664197732429493	0.07529933790657742
chr10_126432999_126433030	0	0	0
chr10_126433031_126433041	0.09201348445648765	0.12497492949818508	0.09156335762804114
chr10_126433043_126433052	0.1240032581670798	0.12291271307718034	0.12805429496073362
chr10_126490251_126490295	0	0	0
chr10_126490301_126490342	0.09313841508032583	0.09313841508032583	0
chr10_126490761_126490780	0.17065573582475543	0.12774886521259923	0.11450013829950995
chr10_126847449_126847467	0.11589826140386493	0.09179150147215474	0.04397945133792694
chr10_126847482_126847498	0.1720748034844589	0.1720748034844589	0
chr10_126847500_126847510	0.12377264665625506	0.12377264665625506	0
chr10_126847516_126847545	0.18483136316064314	0.14287273959389474	0.0666255551549878
chr10_126848899_126848913	0.1370057540176139	0.12954225194570337	0.12191889665999459
chr10_126848915_126848941	0.09479765641977432	0.12283528141268923	0.08708589596619118
chr10_126848943_126848957	0.1652802902428827	0.08662079464369363	0.18581525025748458
chr10_126850369_126850389	0.016604133877103397	0.09947694061425139	0.08327113500267583
chr10_126850391_126850409	0.027487620622548118	0.10711829571482161	0.08083395398592147
chr10_126850479_126850511	0.12852537006911272	0.14866324085745333	0.11365679208785688
chr10_127407586_127407612	0.22681540890278906	0.13268483095835573	0.2490042977928672
chr10_127407628_127407662	0.18793037774713378	0.18686396900229718	0.148029141777125
chr10_127407765_127407820	0.15486314480257182	0.15710582221368932	0.12975674596091558
chr10_127452019_127452067	0.025496821423871434	0.004466601002855243	0.021034167573223385
chr10_127511439_127511457	0.11819458091618483	0.17211469841761176	0.07940288766087361
chr10_127511466_127511498	0.14103454675928914	0.14103454675928914	0
chr10_127512103_127512132	0.07973828239225846	0.08413252384579421	0.11563623684365075
chr10_127512145_127512171	0	0.08296619421806155	0.08296619421806155
chr10_127584425_127584452	0.08863901336802452	0.08863901336802452	0
chr10_127584536_127584576	0.08534946732913283	0.07640994207335987	0.11428836324819204
chr10_127584600_127584622	0.29868523284616216	0.27312014827110453	0.07197175801225883
chr10_127585030_127585038	0.16377462085742098	0.055110692779287734	0.1788616004273703
chr10_127585047_127585084	0.11065858806774542	0.08778726684948054	0.06625388904896701
chr10_128015704_128015754	0.10150208613894819	0.13974478824327682	0.17412935249915226
chr10_128076233_128076290	0.17702086333913047	0.15951897475385168	0.1522491733078982
chr10_128076910_128076929	0.10168707523954318	0.18611125691089295	0.14611303388647598
chr10_128076934_128076942	0.1844511026832029	0.2468502268856471	0.18942568143600072
chr10_128077307_128077324	0.13305863692830638	0.08259686558933858	0.1793154770353943
chr10_12827905_12827953	0.10353495982524877	0.131043331090469	0.1407761390566858
chr10_1285302_1285333	0.09111032167799885	0.0802959471677053	0.08521219123027331
chr10_1285339_1285355	0.006060037915748046	0.16650924471340248	0.16924466923081474
chr10_128601021_128601067	0.16975625274043096	0.12302055662396315	0.061535358606010615
chr10_12862078_12862102	0.08620181753365593	0.03320788917671466	0.05334894865994807
chr10_12875030_12875101	0.12862794529617902	0.07920081692150517	0.18454233341155118
chr10_128888508_128888593	0.15815296929460065	0.2074166362252149	0.1762996925513482
chr10_128993689_128993740	0.10752523911441494	0.12917858154943634	0.11146343340433415
chr10_128994265_128994298	0.18167213270934776	0.2316099550923725	0.2724173658095346
chr10_128994306_128994344	0.2557458727839776	0.16562602888585612	0.26686280011739205
chr10_128994578_128994587	0.1838137753553245	0.226727411711114	0.2739875513507446
chr10_128994590_128994604	0.22007189419438333	0.26825859275329716	0.07424809655291033
chr10_129209433_129209525	0.13968264491894294	0.14336375430521386	0.1282738493069706
chr10_129536225_129536260	0.22026673454118353	0.38108784404900126	0.27106208159717876
chr10_129705272_129705289	0.09234081302387864	0.09234081302387864	0
chr10_129705293_129705315	0.16379530334493117	0.11218586306607499	0.1861076304208214
chr10_129706183_129706202	0.20745895633784273	0.3083528731582529	0.18884495867135212
chr10_129809715_129809742	0.04713541362447796	0.11994951694853798	0.07491507660109363
chr10_129809743_129809771	0	0	0
chr10_129853925_129853992	0.45187686364214674	0.06257349000441223	0.4982174677820879
chr10_129948995_129949014	0.18842101631214977	0.06162990353766349	0.22559138530000758
chr10_129949024_129949041	0.20960317196748057	0.12232945877268155	0.16325897871159126
chr10_130009146_130009174	0.1109373083755902	0.10462987743335218	0.029757380589888485
chr10_130009175_130009245	0.05706322776126072	0.1054464914152299	0.04848566529690813
chr10_130009305_130009355	0.37792627535174406	0.2384938967948341	0.23528056537442554
chr10_130009413_130009467	0.43023646290274326	0.3861345560845652	0.16201987665773784
chr10_130064035_130064053	0.16747157953998848	0.16221383823324814	0.0837441157721491
chr10_130084936_130085003	0.12570269153644087	0.13615202508686772	0.16739177283591944
chr10_130085277_130085289	0.13346753928868765	0.1193926113442531	0.1610110882043724
chr10_130085290_130085331	0.16529605035573855	0.21391593889098673	0.06501004509774641
chr10_130085336_130085347	0.09413133610440298	0.23017312216810593	0.14821771985819776
chr10_130229460_130229534	0.12332715760339795	0.1884486249318168	0.1751044599391309
chr10_130269158_130269176	0.05510105409756467	0.1109291418870854	0.09375321228851545
chr10_130298596_130298623	0.10526089963107987	0.25642713679819495	0.18419557006768228
chr10_13043402_13043422	0.16052735801578272	0.24312574329782458	0.13208027918628243
chr10_13043435_13043460	0.18095817446675924	0.09364991246621453	0.15227015691600512
chr10_13043462_13043493	0.10992256124879139	0.11884310129791999	0.10127676044793563
chr10_13043512_13043521	0.11677646498256668	0.1406242953053608	0.10770436563863484
chr10_13043532_13043550	0.0638924313173586	0.17548604613796873	0.12191889665999461
chr10_130508461_130508479	0.1280499834017901	0.18884994098988728	0.15108811079101162
chr10_130508490_130508505	0.1531596289848956	0.24243221506318127	0.13335617708420397
chr10_130726669_130726692	0.07484768078281846	0.20840224699299106	0.20520554953727638
chr10_1308333_1308368	0.15391651665993009	0.087241239068874	0.0681389747856263
chr10_131120158_131120216	0.1734655468288272	0.12399268713422529	0.062080264903066826
chr10_131195949_131196016	0.19653180186670405	0.061761036988836594	0.24274807877388932
chr10_131264986_131265010	0.1598636621007472	0.06903122771301609	0.1865957157114343
chr10_131265016_131265028	0.16909535088044972	0.16295361451554033	0.1633072315947669
chr10_131265043_131265068	0.14021229327595933	0.07413369783303682	0.11091183739285027
chr10_131265494_131265515	0.07778452744826282	0.11762600574972763	0.08325167297707757
chr10_131265519_131265537	0	0.08240093002615631	0.08240093002615631
chr10_131265538_131265555	0.07923607159808974	0.08240093002615631	0.11404799183554135
chr10_13142297_13142343	0.09234081302387864	0.0018431736434430903	0.09080521477141214
chr10_131517396_131517466	0.11635889794066519	0.12136891291928895	0.12873870119519423
chr10_131527697_131527768	0.1252952565818447	0.08936198543772514	0.08643068899342245
chr10_131757033_131757048	0.10234263620107663	0.1284690148702702	0.030600354332105482
chr10_131757144_131757167	0.11464640458018038	0.11428158540589752	0.0952124241426645
chr10_131757168_131757182	0.144206357632111	0.11695794445302929	0.17516039594598995
chr10_131757259_131757278	0.13934847490347174	0.16036096842625433	0.08916678976562728
chr10_131757303_131757313	0.2294930001234763	0.10951937154289144	0.1662396632148056
chr10_131758112_131758210	0.14878495579161294	0.062364119815028894	0.17910929632636766
chr10_131761734_131761767	0.14540975102066742	0.19117578868020635	0.1403012466897528
chr10_131761770_131761787	0.19362893200559256	0.2293335963298841	0.13370405051028467
chr10_131762065_131762087	0.16388573278383373	0.08663201705887923	0.17420994050921593
chr10_131762089_131762111	0.17888606402387078	0.1418943218843567	0.1914124778167005
chr10_131762123_131762142	0.17216298675376793	0.12397675394316517	0.19058962866110984
chr10_131766779_131766816	0.27834713047721843	0.292240123958329	0.203344638461445
chr10_131767505_131767525	0.15730814763157933	0.18998402187547425	0.21035742761219436
chr10_131767526_131767544	0.033389265051549565	0.2170820529076443	0.21148342748938045
chr10_131768024_131768040	0.2781483099400831	0.13291099787938634	0.1636283322501196
chr10_131769686_131769714	0.08789983104519014	0.13214547824595485	0.09946002636104985
chr10_131769718_131769733	0.1417349276617341	0.150817467698697	0.14009744738244
chr10_131769738_131769753	0.11485499824823184	0.1281086178965565	0.11448613462638041
chr10_131908896_131908915	0	0.08795068098961317	0.08795068098961317
chr10_131908995_131909015	0	0	0
chr10_131935089_131935101	0	0.08077203463766199	0.08077203463766199
chr10_131935105_131935132	0.08473444211492175	0.08130421959402732	0.004117531026568621
chr10_131935139_131935157	0	0.08240093002615631	0.08240093002615631
chr10_131988785_131988806	0.10384261957882986	0.019483121576287638	0.10392741536236763
chr10_131988818_131988839	0.02823992484494478	0.060983770972214905	0.035884281472420496
chr10_13203662_13203680	0.09234081302387864	0.09234081302387864	0
chr10_13203681_13203712	0	0.1333036298315659	0.1333036298315659
chr10_132100029_132100089	0.20147279970638152	0.5822944612961504	0.7039936318460734
chr10_132308344_132308393	0.1482032594457654	0.13962393215071617	0.13189809023055774
chr10_132590763_132590837	0.08872870340717369	0.014272022581428382	0.10269784799918814
chr10_132847164_132847207	0.15512542169502652	0.12326941617531181	0.11604851800369191
chr10_133052205_133052256	0.03821829186559995	0.05115316947265934	0.03897020379447635
chr10_133109265_133109284	0.0898138085266498	0.14674393308025951	0.15891150547246585
chr10_133109292_133109308	0.0982032316899114	0.18138069871759258	0.17248082237994
chr10_133110379_133110400	0.15363558924194792	0.21107605125858836	0.11649877051488128
chr10_133110406_133110416	0.142889923345926	0.08835632515987356	0.10022980265531926
chr10_133110491_133110508	0.16265826963558822	0.17348111489170912	0.23631930685941593
chr10_133110897_133110920	0.2241100116689052	0.24175166180497693	0.23237162460517688
chr10_133110926_133110961	0.10047849845359023	0.1728442438513468	0.15583791745655964
chr10_133457584_133457594	0.08299858186545765	0.14965956100275182	0.09109436114406508
chr10_133580281_133580307	0.012732919584637134	0.15112264631679398	0.1533356259837704
chr10_133782578_133782669	0.3672103704302045	0.021954172517319057	0.38543721318305835
chr10_133795355_133795389	0.08077203463766199	0.005236119974487235	0.07640994207335987
chr10_133795395_133795406	0	0	0
chr10_133796103_133796124	0.11277140964573212	0.1315928946279548	0.030532926426961753
chr10_133796131_133796165	0.1262586980955069	0.08365806018008003	0.15457350698650946
chr10_133850136_133850158	0.08238953724687598	0.1606921438517982	0.1416098307974257
chr10_133850163_133850174	0.08310038757291607	0.04276341687632577	0.09032883019761716
chr10_133872445_133872457	0.14237800064956077	0.0561194025958901	0.08673169549815873
chr10_133878665_133878734	0.14060775226380454	0.16748957740855575	0.1462123888787466
chr10_133879136_133879202	0.15902470773896055	0.24796468451809592	0.18036842982391335
chr10_13389369_13389402	0.08184706449108912	0.08025016523890416	0.001917021405055915
chr10_13389778_13389786	0	0	0
chr10_13389788_13389798	0	0	0
chr10_13389799_13389823	0	0	0
chr10_13389925_13389935	0	0	0
chr10_13390005_13390030	0	0	0
chr10_13390035_13390048	0	0	0
chr10_13390145_13390159	0	0.15823207367686748	0.15823207367686748
chr10_13390160_13390181	0	0.09234081302387864	0.09234081302387864
chr10_13390298_13390319	0.05358556843508075	0.14232323640851602	0.10402356134476803
chr10_13390328_13390351	0.034117046804793	0.07057874152356149	0.037028468532010264
chr10_133938053_133938069	0.09561655112331094	0.11530808675870713	0.04076586547471656
chr10_133999188_133999230	0.024963077355478747	0.12902252394540312	0.141092577068659
chr10_133999287_133999319	0.14992227029898864	0.16665175297260132	0.07827436143093244
chr10_133999360_133999380	0.1476232678803569	0.12739752310040198	0.11166389520565839
chr10_133999381_133999403	0.18800345166180285	0.15769121759204585	0.11129260857143825
chr10_134000054_134000083	0.2428883311876944	0.19689616015485126	0.2702408490781038
chr10_134000084_134000106	0.16688472557527909	0.18176015258496672	0.12960776754435271
chr10_134000166_134000210	0.12030325989476395	0.11262975228051632	0.08975256487321207
chr10_134000213_134000226	0.16944347832665224	0.25098879006771435	0.12392986614548757
chr10_134000427_134000444	0.19802167635924722	0.29066894887225725	0.12427114330704989
chr10_134000445_134000466	0.11771644040522303	0.1896773774778391	0.18695924823131446
chr10_134000468_134000483	0.21929613720262817	0.09347981075067761	0.2338167824183139
chr10_134001182_134001229	0.14990659840171924	0.18625654521215956	0.11393378392091567
chr10_134041443_134041507	0.18203217433497743	0.17998244723743784	0.08844542436674147
chr10_134120868_134120887	0.1449247268464593	0.1537764798970653	0.17218487511098052
chr10_134120893_134120904	0.08823956224692006	0.002479451109557077	0.08731724797345841
chr10_134122211_134122225	0.21313847439626665	0.21660769655705678	0.1517578621447652
chr10_134122249_134122272	0.16680642134659496	0.10437497191659352	0.1720748034844589
chr10_134168213_134168255	0.1410110440391657	0.10221617090910788	0.07658801121457838
chr10_134175940_134175964	0.08403828231105084	0.046473725165344794	0.07785306686440974
chr10_134209576_134209602	0	0	0
chr10_134209603_134209630	0.10464508716146233	0.11975640412250967	0.18361570971614277
chr10_134209716_134209742	0.09313841508032583	0	0.09313841508032583
chr10_134210003_134210012	0.08025016523890416	0.08025016523890416	0
chr10_134210018_134210034	0	0	0
chr10_134210047_134210072	0.1370057540176139	0.1370057540176139	0
chr10_134218408_134218453	0.08579730088128806	0.015334363799178194	0.09206490596434676
chr10_134218456_134218465	0.08728193984531445	0.1582708198718066	0.1558996062485616
chr10_134279371_134279398	0.18757684712389047	0.2199055979641214	0.19919548301978104
chr10_134350901_134350926	0	0	0
chr10_134350927_134350940	0	0	0
chr10_134350944_134350956	0	0.09746165575199152	0.09746165575199152
chr10_134351268_134351283	0.21148133215358125	0.10319058499959989	0.17225578083415985
chr10_134351287_134351317	0	0	0
chr10_134351322_134351355	0	0	0
chr10_134351356_134351374	0	0	0
chr10_134351376_134351387	0	0	0
chr10_134351390_134351401	0	0	0
chr10_134466874_134466923	0.14994911611920378	0.2238305615546439	0.14576105481334092
chr10_134553838_134553903	0.09354260423643383	0.16874615960325653	0.14566751007208342
chr10_134553913_134553937	0.09732945106443908	0.17073236085027593	0.1453704310806704
chr10_134563122_134563160	0.12173146450259081	0.15198990424928924	0.12002839841828795
chr10_134566697_134566756	0.10907514607406163	0.11578263759239887	0.10368642879360802
chr10_134573479_134573508	0.007203701092399217	0.01255393874045075	0.005351311573908349
chr10_134578190_134578262	0.2582848144744048	0.18242727055356656	0.09145556011373808
chr10_134583853_134583871	0.020117472415427565	0.17616392588292168	0.15709154046177773
chr10_134589784_134589819	0.05359959319285198	0.025679316803699417	0.02797197301542237
chr10_134593247_134593277	0.1366182130051165	0.07815966355638614	0.059857555447569225
chr10_134593278_134593303	0.21928817762553157	0.12187675775278951	0.10185926501325838
chr10_134598558_134598570	0.17245696008515088	0.060263278507861597	0.14114633520201184
chr10_134598587_134598616	0.18383044213249206	0.18503624590087558	0.14585364617072036
chr10_134598765_134598778	0.08606632200681683	0.10754085717249999	0.07734499203693154
chr10_134598798_134598825	0.08634536536353542	0.1266841590136995	0.06667376985853012
chr10_134599854_134599929	0.1931175681530596	0.2697935339739441	0.1964582551559764
chr10_134600808_134600833	0.14795985973938142	0.2162318182781642	0.10602062560259831
chr10_134600837_134600855	0.2583596773152301	0.23344943776955548	0.07537140389469105
chr10_134622019_134622047	0.2378070354446272	0.10397709556575893	0.22949895813347976
chr10_134622060_134622104	0.19733236726313189	0.2479865704620954	0.1326571358617931
chr10_134624066_134624110	0.18023115454391295	0.062380939977687316	0.14349548365427342
chr10_134624114_134624136	0.0636583351772659	0.20606267752939073	0.19911205740851792
chr10_134639783_134639830	0.031460986116175996	0.09782823044689379	0.08467781908416772
chr10_134660059_134660124	0.07118365519414584	0.1433535382679626	0.17409694833680656
chr10_134681379_134681428	0.1697187936524373	0.09960102490217516	0.20350722023254444
chr10_134735402_134735434	0.050515709071951444	0.07132831118966461	0.024429281242418572
chr10_134752464_134752480	0.2981311938532791	0.1859669233240534	0.24154569284847568
chr10_134755913_134755953	0.17543130242607596	0.1488242594325105	0.0862388842833961
chr10_134756129_134756149	0.006174178883425737	0.15072388974502954	0.15399094805769079
chr10_134756157_134756170	0.09854466001623964	0.07687306350513956	0.022052979096747496
chr10_134756641_134756689	0.2325448591306937	0.19557290846455158	0.15448079750914837
chr10_134772885_134772973	0.21541658814840609	0.20261097976471315	0.15453365808439692
chr10_134777330_134777405	0.02170953927896351	0.1830465236186929	0.1681699009557104
chr10_134789268_134789312	0.2765179362783587	0.15523282892758838	0.20902434054371177
chr10_134844683_134844717	0.08352209555014897	0.10318830812574381	0.024399715756640614
chr10_134852757_134852792	0.24963845692632888	0.15386837428951056	0.2121745036951887
chr10_134903749_134903828	0.2919500844464414	0.2593661897831221	0.1564423502710502
chr10_134908980_134908999	0.037492468142724354	0.014414910836200119	0.026883837936309787
chr10_134914491_134914525	0.19876338168026586	0.18821965929233764	0.166002260481463
chr10_134914551_134914586	0.1139231695446055	0.18771479576641253	0.12457252103053651
chr10_134917953_134917967	0.409360280147938	0.16351346237476208	0.4935363711079703
chr10_135008720_135008765	0.11142998488401969	0.03296591580332482	0.08027404575192806
chr10_135010240_135010271	0.141447046744147	0.13943201755088622	0.11485203056547905
chr10_135012626_135012676	0.1459376438895614	0.17148264913513928	0.12099352943122592
chr10_135012684_135012705	0.07380715410907457	0.06176154060610334	0.012196858199728154
chr10_135015675_135015723	0.17593272264229096	0.14230373006206687	0.12570022044622947
chr10_135020691_135020707	0.11781560552606767	0.11873915102539405	0.11392514306529306
chr10_135043506_135043525	0.1170238516429021	0.10646735532975725	0.1602319102100715
chr10_135044025_135044039	0.07188567756884809	0.11045998490271708	0.07145522303797049
chr10_135044040_135044079	0.09654885846967605	0.1417411997079647	0.12606159679895998
