id	sample1_sample2	sample1_sample3	sample2_sample3	0	1	2	3	4	D1	D2	D3	D4	D5	Class
chr10_112258045_112258056	0.03357549388702804	0.09280423315740682	0.05929491711870767	0.5638272681283434	0.4361727318716566	0	0	0	0.21729644279470087	1	0.5848916329237072	0.8218044412044869	0.6304800528875901	D1
chr10_112258061_112258072	0	0.06784102416029099	0.06784102416029099	0.9969418960244648	0.00305810397553516	0	0	0	0.3128656205098968	1	0.6217929462509456	0.9940152489240462	0.7739150605906261	D1
chr10_112258080_112258092	0	0.06784102416029099	0.06784102416029099	0.9969418960244648	0.00305810397553516	0	0	0	0.3128656205098968	1	0.6217929462509456	0.9940152489240462	0.7739150605906261	D1
chr10_112258095_112258117	0.0557106161331543	0.02837474278531783	0.08296176737978206	0.978807724116708	0.02119227588329197	0	0	0	0.25827442647161	1	0.600403733614879	0.9728088324222183	0.7499445946993941	D1
chr10_112258119_112258129	0.09654885846967604	0	0.09654885846967604	0.9938271604938272	0.00617283950617283	0	0	0	0.3010759924209806	1	0.6167084644504385	0.9894501976187002	0.7686302659856176	D1
chr10_112258238_112258269	0.08934376457044957	0.08934376457044957	0	0.9947089947089948	0.00529100529100529	0	0	0	0.30421942687530595	1	0.6180364412148079	0.9906706382457146	0.7700351479692206	D1
chr10_112403755_112403773	0.08737033032489798	0.14326888218668946	0.18982552180822365	0.45845358345358345	0.5253848003848004	0.01616161616161616	0	0	0.31065254249903507	1	0.6115061402554122	0.7723407618641153	0.5989956717304545	D1
chr10_112403775_112403786	0.08662079464369363	0.02302428210405234	0.10583557471994214	0.987617468214483	0.01238253178551685	0	0	0	0.2815208345411192	1	0.60886384200468735	0.9818389427004951	0.7599814949854222	D1
chr10_112404198_112404243	0.00914477702969408	0.12653782053211385	0.12837423808181553	0.9363031154106204	0.05344047433296926	0.01025641025641025	0	0	0.20382065205445493	1	0.5832377003709125	0.9283802338928515	0.7034823534313588	D1
chr10_112432332_112432347	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_112432357_112432383	0	0.08240093002615631	0.08240093002615631	0.9954954954954954	0.0045045045045045	0	0	0	0.3071378412062398	1	0.619287017626996	0.9918019468700664	0.7713424234109346	D1
chr10_112836144_112836166	0.08077203463766199	0.08077203463766199	0	0.9956709956709956	0.00432900432900432	0	0	0	0.307805892978966	1	0.6195757299204485	0.9920606222433227	0.771642037937469	D1
chr10_113943408_113943469	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_113943594_113943622	0.07907361249162964	0.12073828822380887	0.13322621035531773	0.4911595232457179	0.4414662481202856	0.03472437263581	0.02617736408880145	0.00647249190938511	0.3069145605294393	0.9562199935899035	0.5481719981031089	0.7200587456348506	0.5125930647511426	D1
chr10_113943627_113943690	0.07973828239225846	0.12252752758065225	0.14571933815465715	0.9858796006182896	0.00421940928270042	0	0.0099009900990099	0	0.3150093525320716	0.9855035562869003	0.6020972963954124	0.9768137926674944	0.753825638316672	D1
chr10_114051754_114051811	0.09929734536023184	0.06205889065111814	0.12346364861692943	0	0	0.01558441558441558	0.15007215007215008	0.8343434343434344	1	0.10309984574711549	0.563697986249402	0.8710090123557626	0.6486865289609377	D2
chr10_114141279_114141358	0.04889841055054021	0.11709155976430026	0.10907720685438035	0	0	0.00784313725490195	0.09258406694248296	0.8995727958026151	1	0.14348606341926565	0.5701795898767955	0.9091715156873034	0.6841196748443954	D2
chr10_114206620_114206656	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_114206661_114206715	0.22064682749946735	0.07754211641851075	0.14437353470352116	0.28445154622179103	0.715548453778209	0	0	0	0.45073527133475166	1	0.6677840443080689	0.7756654683558495	0.6453122186034295	D1
chr10_114207055_114207078	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_11421923_11421962	0.1850620960248721	0.14264013689234176	0.1634643715472864	0.04691295546558705	0.00833333333333333	0.02371794871794871	0.16663292847503372	0.7544028340080972	0.9186755507083052	0.20263610640476953	0.4538336862012914	0.8375694094388113	0.5458455892928535	D2
chr10_114332457_114332470	0.10333981931101086	0.01329062962934145	0.11625684513811076	0	0	0	0.07191449726466705	0.928085502735333	1	0.16147597357306728	0.5740480862811632	0.9362986340177398	0.7116598751339174	D2
chr10_114335880_114335935	0.00738161397720325	0.06202106777253376	0.06933823472360275	0	0	0	0.0801265275841547	0.9198734724158452	1	0.14875480433653288	0.5715646354497698	0.9316800483784557	0.7070921719670246	D2
chr10_114752132_114752212	0.15266607292711326	0.06325477880703835	0.20108591917134655	0	0.02981999566254608	0.03599283516871892	0.11745062130011164	0.8167365478686234	0.967482527946228	0.2019921750771069	0.5343054137349128	0.8186811747375085	0.5905913023517961	D2
chr10_1147651_1147685	0.18665785328680196	0.16174261650425448	0.09235136511262228	0	0	0.00564971751412429	0.06940884357070176	0.924941438915174	1	0.1729553967150764	0.5761414607505881	0.9257540359717615	0.7004728689600996	D2
chr10_115323339_115323392	0.0913496941626495	0.03713322264237636	0.05537159842750823	0.9710130902381277	0.0289869097618725	0	0	0	0.2402409737524361	1	0.5944431284375749	0.9658520674508754	0.7423659947075067	D1
chr10_115439432_115439456	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_115614436_115614505	0.1474379618789731	0.09482323100689752	0.17867748462981772	0.4707364646803252	0.5118740099514261	0.01418439716312056	0	0.0032051282051282	0.3013494865837864	0.992432055958323	0.5972221790646514	0.7780573368528704	0.5921980381087083	D1
chr10_115803122_115803155	0.10344692682290071	0.07998491185603185	0.14603797781444983	0.5768419582373071	0.41567846916684126	0.0036036036036036	0.00387596899224806	0	0.21137642748886207	0.9930515529897006	0.5729660776527681	0.8076462708852074	0.6111162796802728	D1
chr10_115803160_115803196	0.1528224849412983	0.09128081598996313	0.08942501569687762	0.9589721632110842	0.03691261045146722	0	0.00411522633744855	0	0.22751827458844515	0.9927097209516444	0.5795572443418037	0.951514162745028	0.7259616832380068	D1
chr10_115803646_115803683	0.11121645696485193	0.1063105374882708	0.13688124582683842	0.7864953673777203	0.20101630395748044	0.0065359477124183	0	0.00595238095238094	0.07928779820758991	0.9872423740560572	0.5408944930177971	0.8667295241273812	0.632733591752825	D1
chr10_115803685_115803695	0	0.1277488652125992	0.1277488652125992	0.989247311827957	0.0053763440860215	0	0.0053763440860215	0	0.30765990206696203	0.9909819918466513	0.6064675069103791	0.981009857460376	0.758616057716371	D1
chr10_115803697_115803713	0.1033187393871145	0.16379530334493117	0.09840084251572036	0.9760458839406208	0.00584795321637426	0.01810616284300494	0	0	0.3148036573515351	1	0.620784774939176	0.9608620865455364	0.7409346390141832	D1
chr10_115804665_115804682	0.18111370600996743	0.1818799742827049	0.19816861361454435	0.42424549913134385	0.27612297505752603	0.19598624499689948	0.0821671817105607	0.02147809910366987	0.4432827224318515	0.8974812317448669	0.5285357428236207	0.5521955836390101	0.3351307146882576	D5
chr10_115804689_115804703	0.23202110493551376	0.07120141714870384	0.1950210758248259	0.6466430954235832	0.2418629272287809	0.063099019196580175	0.03376480693553864	0.01463015121551706	0.25110595725406704	0.9367435231516872	0.498620695752277	0.7327581728466366	0.48364356525074725	D1
chr10_115804706_115804725	0.09629573103637291	0.09750610936801196	0.16448916649155598	0.5580897912121748	0.2652212460883674	0.13068619807874146	0.0373715139246477	0.0086312506960686	0.3275332632597592	0.9439219960257115	0.5362689658679439	0.6559777785891091	0.4411533927540755	D1
chr10_115804728_115804741	0.1833687973094975	0.0972376936709159	0.13370067599703234	0.562223648552275	0.296569676223078	0.11260875766652402	0.01576094708315504	0.0128369704749679	0.30408314499009803	0.9548347339333448	0.5410906929951937	0.6885905318689205	0.46801457443543093	D1
chr10_115804742_115804753	0.09412331391296636	0.18528683898978665	0.16758996663208925	0.3380991498461378	0.4172469097167892	0.1617443801178741	0.06667579408543263	0.01623376623376623	0.46915709312085724	0.9134284776047578	0.5650062926900722	0.5464649932392863	0.3664177655860586	D5
chr10_115805169_115805182	0.0918856919584302	0.21749809742375567	0.2151925016642524	0.7795082325890389	0.11549890802334324	0.0688362989748547	0.0065359477124183	0.02962061270034489	0.246689408941528	0.9417509113838115	0.5022448003359222	0.8137483151214016	0.5458591832442025	D1
chr10_115805199_115805215	0.1787824875518935	0.21444243452750789	0.1914594978961795	0.7678400557907199	0.1199054477043092	0.05600155695032355	0.03255404725992961	0.02369889229471772	0.25233982929232235	0.92442644487896	0.4796680499591039	0.7925093970676315	0.5217224198740501	D1
chr10_115925405_115925436	0.02922066318429406	0.00370740692679077	0.03291173859139316	0	0	0	0.03673024379991593	0.963269756200084	1	0.22390175334419096	0.5894745846386212	0.9596004504090662	0.7356674390489811	D2
chr10_115999164_115999209	0.0859780821861544	0.08795068098961317	0.00236783575020729	0.9899698340874812	0.01003016591251885	0	0	0	0.2885026765064949	1	0.6115848280640682	0.9845577663917265	0.7630498236974798	D1
chr10_116163488_116163531	0.2153903583185079	0.22781387210026413	0.10135844736543544	0.9367521367521368	0.03565323565323565	0.02283272283272283	0	0.00476190476190476	0.251546017908447	0.9894210696582486	0.580135035262012	0.9245347536574314	0.6905686092989728	D1
chr10_116163998_116164038	0.07981329185180336	0.07830370648897583	0.01417643145953687	0.9367500920894158	0.04640892667199198	0.01277594058818578	0	0.0040650406504065	0.22252481600690252	0.9907427813800627	0.5737849002239055	0.9295644500083639	0.6952116577685521	D1
chr10_116164039_116164052	0.1773235342201683	0.10440324071342812	0.11247261365660666	0.8863499172289584	0.07444516542192026	0.03044504101796364	0.00469483568075117	0.0040650406504065	0.20665386135744954	0.9825676309365653	0.5556345263022212	0.8791948590002977	0.6439267067873902	D1
chr10_116164441_116164470	0.1568527967367433	0.19768237200234823	0.21441776158555637	0.8773034398034398	0.0980625511875512	0.01041666666666666	0.00520833333333333	0.009009009009009	0.16258489725869923	0.9730355754975942	0.5310968804815815	0.8920169877786678	0.6455170588486363	D1
chr10_116164474_116164483	0.2327635681981582	0.19696942142690368	0.07787970620089905	0.8882970018329406	0.08397568080649384	0.01018345771144278	0.0131578947368421	0.0043859649122807	0.1820385677388674	0.9719723168670604	0.5348067963101905	0.8890661390591917	0.6486842769878008	D1
chr10_116527540_116527574	0.08296619421806155	0.08795068098961317	0.12059080786300244	0.9903055848261328	0	0.00512820512820512	0	0.0045662100456621	0.33489864820373794	0.9897884287155819	0.6165494279702602	0.9896160889574404	0.760386785566557	D1
chr10_116527575_116527595	0.08297843048084344	0.12229344022343291	0.1467537798733559	0.9808973418134376	0.00932811480756686	0.00520833333333333	0.0045662100456621	0	0.29779364444089296	0.9920783276601058	0.603291682389158	0.9662230299947875	0.7427786150116114	D1
chr10_116528034_116528053	0.10036366187520726	0	0.10036366187520726	0.9933333333333332	0.00666666666666666	0	0	0	0.2993673203074266	1	0.6159947121380088	0.9887861566534357	0.7678681213443668	D1
chr10_116528054_116528068	0	0.15956958650912215	0.15956958650912215	0.9833333333333332	0.01666666666666666	0	0	0	0.2697376205818827	0.9999999999999999	0.6044629687980985	0.9772553356813825	0.7548580336117832	D1
chr10_11653178_11653190	0	0.07973828239225846	0.07973828239225846	0.9957805907172996	0.00421940928270042	0	0	0	0.30822645961626033	1	0.6197579600545171	0.992223406802673	0.7718307236723841	D1
chr10_11653192_11653216	0.08934376457044957	0.08077203463766199	0.12013133833577068	0.9903799903799904	0.00529100529100529	0.00432900432900432	0	0	0.3072382792072472	1	0.6188913038073627	0.9815607428503678	0.7605273137766977	D1
chr10_11653235_11653270	0.13802424423672296	0.06834108868164147	0.14777705156005694	0.9537675374939526	0.02832456458635703	0.01149764150943396	0.0064102564102564	0	0.2573605219973392	0.9896434119653759	0.5838934035166468	0.9341612863553497	0.7082557909685467	D1
chr10_11653274_11653295	0.09746165575199152	0	0.09746165575199152	0.9937106918238994	0	0.00628930817610062	0	0	0.332722954646845	1	0.6303540214347018	0.9877160399885003	0.7684490132259387	D1
chr10_11653516_11653524	0	0.08413252384579421	0.08413252384579421	0.9953051643192488	0	0.00469483568075117	0	0	0.33170120752795196	1	0.6300455373040398	0.9903475977522606	0.7710208933312109	D1
chr10_11653526_11653535	0	0.08296619421806155	0.08296619421806155	0.9954337899543378	0.0045662100456621	0	0	0	0.30690449748703236	1	0.6191863898839735	0.9917115665664389	0.7712378020191234	D1
chr10_11653537_11653560	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_11653880_11653895	0.08934376457044957	0	0.08934376457044957	0.9947089947089948	0	0	0.00529100529100529	0	0.3320834595351736	0.9910953715922047	0.6180364412148079	0.9906706382457146	0.7700351479692206	D1
chr10_11653917_11653939	0.12370572539819694	0.14364348004142444	0.21940405355438333	0.9330419612608633	0.05244927456179113	0.0091324200913242	0.0053763440860215	0	0.21003751736820547	0.9909819918466513	0.5713540649128915	0.9206194756026458	0.6935416221394566	D1
chr10_116581870_116581891	0	0.09080521477141214	0.09080521477141214	0.994535519125683	0	0	0	0.00546448087431694	0.3321946384596741	0.9881243162522673	0.6133950808501282	1	0.7697540078499431	D1
chr10_116581892_116581908	0	0.09156335762804158	0.09156335762804158	0.9944444444444444	0	0	0	0.00555555555555555	0.33225299836393557	0.9879585885320512	0.6131829514420586	1	0.7696073801407213	D1
chr10_116582279_116582330	0.08291337279148774	0.03368829813180269	0.10005520813989102	0.5636318501487041	0.4323998958830419	0.00396825396825396	0	0	0.2199390398919813	1	0.5854381190385993	0.812331409394605	0.6200541670751485	D1
chr10_11784253_11784270	0.185345838154354	0.00119529057223338	0.1858627065153252	0.970537223019289	0.0040650406504065	0.01219512195121951	0	0.01320261437908496	0.3260048584330492	0.9753518033802565	0.5903475116920853	0.9712849020472236	0.7281110214597115	D1
chr10_11784375_11784409	0.10958206015490345	0	0.10958206015490345	0.992063492063492	0	0	0	0.0079365079365079309	0.33377649999977516	0.9837868616219133	0.6078857978976553	1	0.7659787353446287	D1
chr10_11784414_11784443	0.1102460085358838	0	0.1102460085358838	0.9919678714859438	0	0	0	0.00803212851405622	0.3338375970811854	0.9836249913825992	0.6076818054883768	1	0.765840212631458	D1
chr10_11784542_11784556	0.09038058766237984	0.18814745916867545	0.1995913724006689	0.9313333870821944	0.03232912544902694	0.00985721533666739	0.01442342538232949	0.01205684674978195	0.26518019909455953	0.9574051623263254	0.5379266363224638	0.9230675960727511	0.6719429238971406	D1
chr10_11784568_11784588	0.1110811100801243	0.08465188998425666	0.14576402297416807	0.9439164969986888	0.03787219883110294	0	0.00835408883354088	0.00985721533666739	0.238982078989333	0.9676251281555127	0.5445520199175796	0.944745582610298	0.6988328284283123	D1
chr10_118030475_118030525	0.06763461666564935	0.1132334965059113	0.16145837988073614	0.3968102073365231	0.500012268433321	0.07795362532204637	0.02171512697828487	0.00350877192982456	0.3866022656794787	0.9656380972076504	0.5923564829541397	0.660398022452655	0.49023187735717594	D1
chr10_118030833_118030864	0.14867093643452026	0.1487326375798084	0.14824686890035124	0.8151404151404151	0.13985551485551484	0.0178062678062678	0.00427350427350427	0.02292429792429792	0.16251911738452884	0.9536843328752503	0.4999503508930135	0.8630701767868694	0.5981991802661838	D1
chr10_118030892_118030909	0.2005000745867586	0.1634182473761754	0.1695054732601788	0.8763763763763763	0.07412412412412413	0.01805555555555555	0.01330080080080079	0.01814314314314314	0.21830057361961255	0.9493677813970532	0.5083535274383539	0.8830517137582968	0.6212276245024283	D1
chr10_118048731_118048744	0.0640126870520644	0.13505820905097482	0.1975922247628031	0	0	0	0.178234802072965	0.821765197927035	1	0.02360797178254121	0.5582575782188868	0.888954915971071	0.6685126374430916	D2
chr10_11865506_11865526	0.14343226316376123	0.0824065576212311	0.11682059367883216	0.9774774774774776	0.01801801801801801	0.0045045045045045	0	0	0.2698402850381135	1	0.604116576209355	0.9663305180838602	0.743316185304856	D1
chr10_11865528_11865557	0.14570790930374997	0.18242602436062025	0.08793301842134497	0.9727048911259438	0.01390013495276653	0.0043859649122807	0.0045045045045045	0.0045045045045045	0.28744145842495766	0.9819880716898153	0.5837803856788639	0.9624112215119693	0.7280198399078252	D1
chr10_118764279_118764303	0.03808272950453399	0.078284783797645	0.0748506583525794	0.9544647031323048	0.04191210846189808	0	0.0036231884057971	0	0.21732879241563535	0.9934183034182287	0.5776088665248875	0.9485102623093169	0.7228667153488028	D1
chr10_118764309_118764337	0.12780688678975927	0.06926964281548723	0.12534967735970143	0.9264384114217262	0.05548289308022344	0.01807869549805033	0	0	0.20900578397341277	1	0.5841000568392491	0.9159776009611	0.6918114344783121	D1
chr10_118764345_118764371	0.09385793436267384	0.02626450013324965	0.11093810042800437	0.4394794053704683	0.4455667195487396	0.11495387508079204	0	0	0.36111599176555	1	0.627267275229049	0.6772148593216232	0.5254418705921997	D1
chr10_118885769_118885797	0.19633121189906672	0.254907504135015	0.07769632548933471	0.08847775175644028	0.07539422326307572	0.09589383294301326	0.1910382513661202	0.5491959406713505	0.821971000200363	0.3832370697548345	0.38166785547196985	0.682366161731266	0.3341622939254788	D5
chr10_118892423_118892485	0.14299335713375588	0.21000620392563815	0.21485189316138847	0.3277848422708718	0.5958689899302333	0.04190962794942586	0.01092896174863388	0.02350757810083513	0.4312938333417834	0.9444424189089583	0.5837936308005811	0.7003275983085825	0.5079850322233354	D1
chr10_118892492_118892519	0.14008059652432026	0.1984355040741365	0.14473618115222908	0.7415156744319816	0.1908887656299218	0.04497069175671418	0.00584795321637426	0.01677691496500814	0.18621187763617886	0.9601159900877216	0.514379819983896	0.8064263689826109	0.5544243721120073	D1
chr10_118893985_118894006	0.13862066396591846	0.14507183629652529	0.18925468869410625	0.9273282748603912	0.03037587959832719	0.01149425287356321	0.01234567901234567	0.01845591365537274	0.27373524927860754	0.9499354655771429	0.5294685734790967	0.9246860930233837	0.665780435294833	D1
chr10_118894007_118894028	0.10271937623560404	0.0819242749201265	0.13392703424874197	0.8769188390554178	0.08653244184008214	0.0057471264367816	0	0.03080159266771842	0.19027944178182662	0.9513105929175287	0.5044155009656467	0.915935016905321	0.6451498503771607	D1
chr10_118896534_118896577	0.16159249371229553	0.19102012719304576	0.11836735945675728	0.8803420392229762	0.05766954797533848	0.01734052111410601	0.03890076525079778	0.0057471264367816	0.24977999897335218	0.9480527456738891	0.5201695307846248	0.8693685940669098	0.6234680701368192	D1
chr10_118896737_118896750	0.13865028913169228	0.06186478060235106	0.13585666887822098	0.9532705831440008	0.03362111868440982	0	0.01310829817158931	0	0.24242901228816005	0.9820762471441984	0.5689932045598588	0.9423113660288992	0.7150590733842314	D1
chr10_118896755_118896786	0.09413680742138202	0.10052509702868216	0.0110871071683197	0.9540035273368608	0.04188124632569076	0.00411522633744855	0	0	0.21788389357056412	1	0.5874583861453729	0.9466700852822018	0.7219634938462433	D1
chr10_118922462_118922490	0.2442204108965713	0.1119862054351654	0.2123443590258245	0.8039166543810506	0.15214015430733696	0.0238095238095238	0.02013366750208855	0	0.1559756237383557	0.9754098712099857	0.5353058454259431	0.8282876151619157	0.6011683469146124	D1
chr10_118922491_118922505	0.1850169908115272	0.2215420883397132	0.14588734342785994	0.8797610998422358	0.06383817894974081	0.03594771241830065	0.02045300878972278	0	0.23701704492059117	0.9751282438505686	0.5549772890523792	0.8592282411680552	0.6321932555106387	D1
chr10_118927829_118927855	0.13192156385955783	0.1271508263506334	0.00821661919447819	0.9832696964052896	0.01108058608058607	0	0	0.00564971751412429	0.2895435109246333	0.9877877828417766	0.5936632750809501	0.9833230916905537	0.7498003961735388	D1
chr10_118976610_118976645	0.05205123999300847	0.10968987729498512	0.10836378307705692	0.974481928737248	0.0181106638553447	0.00555555555555555	0.00185185185185185	0	0.271920820491924	0.9961944992825938	0.5990800104535144	0.9603255129315649	0.7364416446346589	D1
chr10_118976675_118976706	0.13131206516851154	0.11891015396446164	0.10232056389682331	0.8801155651859878	0.06775972071746719	0.04768026965210064	0.00444444444444444	0	0.22817089526986625	0.9922472130989812	0.5758602530440922	0.8650137871826449	0.6437903627807637	D1
chr10_118976814_118976866	0.14826614514290312	0.03684393903997649	0.1629069111536571	0.4319163292847504	0.5406807617333933	0.01008397061028639	0.01008397061028639	0.00723496776128354	0.3356798620814467	0.9700588786225625	0.5777472535743515	0.7600045717261047	0.5681763547130383	D1
chr10_119001198_119001233	0.17729606393565403	0.19559284313111056	0.03519408073538117	0.4313258636788048	0.5288165266106443	0.02439309056956115	0.01546451914098972	0	0.34036286507885666	0.9797291267513472	0.5943597586455572	0.7305500146542618	0.5576113207811614	D1
chr10_119134280_119134303	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_119134334_119134393	0.10958206015490345	0.077318122684784	0.03853603197585083	0.988095238095238	0.0119047619047619	0	0	0	0.2829052378774094	1	0.6093965476683306	0.9823779769989048	0.7605880469907691	D1
chr10_119134888_119134899	0.21110387417590987	0.13801945907400157	0.1068966788356353	0.9643119296665166	0.0064102564102564	0.02927781392322706	0	0	0.3205703353423824	1	0.6222049191373072	0.9469521253020806	0.7286815015641573	D1
chr10_119134902_119134919	0	0.09840084251572036	0.09840084251572036	0.9935897435897436	0.0064102564102564	0	0	0	0.30025019017510085	1	0.616362803192989	0.9891293159411833	0.7682617839430209	D1
chr10_119135434_119135450	0.12988628453423617	0.05157923576888314	0.08662079464369363	0.9839137645107796	0.01608623548922056	0	0	0	0.27127465059514466	1	0.6050237077788778	0.9778526342357761	0.7555222662484136	D1
chr10_119135458_119135481	0.0572918461964492	0.03630669013958411	0.02125533007130126	0.9718200100553042	0.02817998994469582	0	0	0	0.24202523528010414	1	0.5950102649168467	0.9665379163128961	0.7431073160908112	D1
chr10_119294863_119294892	0.12197967300639465	0.18590046253491513	0.12181757433205236	0.8655159403886059	0.0898132427843803	0.01140350877192982	0.00555555555555555	0.02771175249952838	0.19687992995788894	0.9455281855270385	0.49602063170536614	0.894267170877139	0.623043709303843	D1
chr10_119294899_119294910	0.1315887789666021	0.11674177402356738	0.1433476821015211	0.8786700009261832	0.07196443456515698	0.03297212188570899	0	0.01639344262295082	0.22053867112707623	0.9706082846447536	0.5410428338463584	0.8873448513646581	0.6349363850792081	D1
chr10_119297160_119297191	0	0.1969862932786022	0.1969862932786022	0.9748427672955976	0.02515723270440251	0	0	0	0.24886846846649807	1	0.5972311184507494	0.9691736273265542	0.7459680563263412	D1
chr10_119302991_119303006	0.18311727286575033	0.11363001890411575	0.10624428571428884	0.9059465782110492	0.05905159081455252	0.02871252279829772	0	0.00628930817610062	0.22156997386583624	0.9866414250721223	0.566140766029057	0.9004354488673221	0.6633078046124089	D1
chr10_119304421_119304470	0.09308266289973256	0.08407763294770415	0.1379716387044954	0.7265808127877094	0.2084837188285464	0.0323109943799599	0.01631223700189217	0.01631223700189217	0.18386224060343656	0.9489905628689437	0.49749411640039737	0.7999791853304473	0.544199965420933	D1
chr10_11936468_11936495	0.04501575258647988	0.05932172085173597	0.10399062380142828	0	0	0	0.12557779425088542	0.8744222057491146	1	0.08592860102215992	0.5624113319895051	0.909594569504859	0.6862442948797164	D2
chr10_11961718_11961773	0.05221736137205999	0.08037954096798279	0.02833385654841713	0	0	0	0.1095914502164502	0.8904085497835498	1	0.10680522443824626	0.5648882098815353	0.9167955355535806	0.6928497804554434	D2
chr10_120101660_120101690	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_120101821_120101853	0.0859780821861544	0	0.0859780821861544	0.9950980392156864	0	0	0	0.00490196078431372	0.3318340422955386	0.9891598691773642	0.6147237725243453	1	0.7706748491348125	D1
chr10_120354331_120354370	0.18940762018419063	0.2081214058970579	0.1700710610371717	0.04286736109301201	0.36621143805328954	0.2558416661598918	0.23368836531806636	0.10139116937574026	0.7826388485731022	0.7452755034877011	0.6281127660778234	0.3305190724382882	0.2700303189807126	D5
chr10_120355998_120356056	0.1478604328645299	0.12573640750431372	0.09109300125252624	0.8710429179179179	0.0990320677820678	0.00971283783783783	0.00971283783783783	0.01049933862433862	0.16909517344819147	0.9649823065267749	0.5201327371678699	0.8861414384459937	0.6357947994902996	D1
chr10_120478188_120478243	0.02910603123230264	0.14433571484309332	0.11778506501465084	0	0	0.0110404522169228	0.10815009802473642	0.8808094497583409	1	0.1301847912293848	0.5677648376633018	0.8962900578231113	0.6717777335641	D2
chr10_120788959_120788975	0.10524775257315208	0	0.10524775257315208	0.9926739926739928	0.00732600732600732	0	0	0	0.2971373582873474	1	0.6150716256012	0.9879189896793027	0.766875149800383	D1
chr10_120789022_120789039	0.11153214312023851	0.10786219245621048	0.00610090106919073	0.9877393627393628	0.00847275847275847	0	0.00378787878787878	0	0.2961293410741279	0.9931786879680009	0.6046733984205037	0.9792339105962568	0.7566044810388237	D1
chr10_120789040_120789055	0.11141997446065104	0.07596769057879851	0.08184706449108912	0.9917241379310344	0	0.00383141762452107	0.00444444444444444	0	0.33399330098353114	0.9922472130989812	0.6201397099253789	0.9836708797432394	0.7628319302726946	D1
chr10_120789056_120789074	0.112426279345324	0.07686000847344157	0.08240093002615631	0.9915739268680446	0.00392156862745097	0.0045045045045045	0	0	0.31246895646462575	1	0.621146429512451	0.9832745475986804	0.7625674949883193	D1
chr10_120789674_120789702	0.09724249249247788	0.107047619500586	0.14862000072218773	0.9338709677419356	0.04646697388632873	0.01490015360983102	0.00476190476190476	0	0.22523550711003726	0.991809250219154	0.5764986505814298	0.9172783852518854	0.6910330374815883	D1
chr10_120789703_120789721	0.13097034201694785	0.08236834688799831	0.04999916148498089	0.934009635771619	0.06599036422838103	0	0	0	0.17100304568512328	1	0.5760509848375907	0.9397880448153328	0.7151545280147611	D1
chr10_120789736_120789761	0.10215986914607036	0.05279624014280378	0.08601667494303628	0.37901960784313726	0.616078431372549	0.00490196078431372	0	0	0.37163213558471897	1	0.6339104991716393	0.7775963536219631	0.621515383469663	D1
chr10_120789771_120789783	0	0.08473444211492175	0.08473444211492175	0.9952380952380953	0.00476190476190476	0	0	0	0.306169592102962	1	0.6188701957156152	0.991426828826359	0.7709084091488406	D1
chr10_120789787_120789809	0.13965238268714503	0.09746165575199152	0.10767352597003992	0.9808901790033864	0.01596516690856313	0.00314465408805031	0	0	0.27407370855720137	0.9999999999999999	0.6057817855731285	0.9709105911154928	0.7481573037176349	D1
chr10_120789810_120789821	0.1115099175732663	0.07247585600696733	0.15992526217060957	0.9790120187710548	0.01671447695544081	0.00427350427350427	0	0	0.27299940255991106	1	0.6052886072774717	0.9680683509860557	0.7452043344047727	D1
chr10_120801996_120802034	0.09239773254382892	0.23096209571850265	0.16605400057143385	0.00606060606060606	0	0.03659611992945326	0.1335858585858586	0.8237574154240821	0.9870486461157639	0.16203320785744155	0.5517165014416668	0.8513447337297717	0.616468465450603	D2
chr10_120840053_120840080	0.054577692583648973	0.02832418136161283	0.02650315017456971	0.9718013468013468	0.02819865319865319	0	0	0	0.2419837732929845	1	0.5949970303886158	0.9665219721971378	0.7430900679441957	D1
chr10_120840085_120840106	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_120863609_120863639	0.18114750986572292	0.2436131640088821	0.06345366349470605	0.5444080741953082	0.45559192580469177	0	0	0	0.23354541946844284	1	0.588961726438597	0.8180015736631128	0.6297863736027336	D1
chr10_120863641_120863650	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
chr10_120863662_120863700	0	0	0	1	0	0	0	0	0.32868152693085767	1	0.6291387780159147	1	0.7810163551494856	D1
