Var1	Freq	id	strand
0100	1	chr10_49812911_49812940	*
0000	51	chr10_49812943_49812964	*
0100	1	chr10_49812943_49812964	*
0111	1	chr10_49812943_49812964	*
1000	1	chr10_49812943_49812964	*
0000	51	chr10_49813296_49813322	*
0001	4	chr10_49813296_49813322	*
0100	1	chr10_49813296_49813322	*
0000	56	chr10_49864424_49864439	*
1111	1	chr10_49864424_49864439	*
0000	56	chr10_49864442_49864474	*
1000	1	chr10_49864442_49864474	*
1111	1	chr10_49864442_49864474	*
0000	56	chr10_49864483_49864509	*
1111	1	chr10_49864483_49864509	*
0110	1	chr10_50025340_50025391	*
0111	3	chr10_50025340_50025391	*
1011	2	chr10_50025340_50025391	*
1101	2	chr10_50025340_50025391	*
1111	46	chr10_50025340_50025391	*
0111	2	chr10_50339843_50339897	*
1011	2	chr10_50339843_50339897	*
1101	1	chr10_50339843_50339897	*
1110	4	chr10_50339843_50339897	*
1111	63	chr10_50339843_50339897	*
0000	60	chr10_50603339_50603360	*
0001	1	chr10_50603339_50603360	*
1000	1	chr10_50603339_50603360	*
0000	80	chr10_50603548_50603584	*
0001	3	chr10_50603548_50603584	*
0010	3	chr10_50603548_50603584	*
0100	1	chr10_50603548_50603584	*
1000	4	chr10_50603548_50603584	*
1100	2	chr10_50603548_50603584	*
1111	1	chr10_50603548_50603584	*
0000	52	chr10_50603768_50603810	*
0010	1	chr10_50603768_50603810	*
0011	1	chr10_50603768_50603810	*
0100	2	chr10_50603768_50603810	*
0101	1	chr10_50603768_50603810	*
0111	1	chr10_50603768_50603810	*
1000	2	chr10_50603768_50603810	*
1001	1	chr10_50603768_50603810	*
0000	64	chr10_50603880_50603926	*
0001	2	chr10_50603880_50603926	*
0010	2	chr10_50603880_50603926	*
0100	3	chr10_50603880_50603926	*
0110	1	chr10_50603880_50603926	*
1000	3	chr10_50603880_50603926	*
1100	1	chr10_50603880_50603926	*
1110	1	chr10_50603880_50603926	*
0000	60	chr10_50605229_50605267	*
0001	2	chr10_50605229_50605267	*
0010	1	chr10_50605229_50605267	*
0100	1	chr10_50605229_50605267	*
0111	1	chr10_50605229_50605267	*
1000	1	chr10_50605229_50605267	*
0000	57	chr10_50606105_50606133	*
0011	1	chr10_50606105_50606133	*
0100	1	chr10_50606105_50606133	*
0110	1	chr10_50606105_50606133	*
0000	57	chr10_50606143_50606153	*
0010	2	chr10_50606143_50606153	*
0110	1	chr10_50606143_50606153	*
1101	1	chr10_50745823_50745862	*
1111	49	chr10_50745823_50745862	*
0000	68	chr10_50746909_50746926	*
0000	61	chr10_50817906_50817932	*
0001	2	chr10_50817906_50817932	*
0010	1	chr10_50817906_50817932	*
0011	1	chr10_50817906_50817932	*
0100	2	chr10_50817906_50817932	*
0111	3	chr10_50817906_50817932	*
1000	1	chr10_50817906_50817932	*
0000	43	chr10_50819586_50819604	*
0001	2	chr10_50819586_50819604	*
0100	7	chr10_50819586_50819604	*
0110	1	chr10_50819586_50819604	*
1000	2	chr10_50819586_50819604	*
1001	1	chr10_50819586_50819604	*
1011	1	chr10_50819586_50819604	*
1111	1	chr10_50819586_50819604	*
0000	29	chr10_50969687_50969720	*
0010	6	chr10_50969687_50969720	*
0011	1	chr10_50969687_50969720	*
0100	6	chr10_50969687_50969720	*
0101	1	chr10_50969687_50969720	*
0110	1	chr10_50969687_50969720	*
1000	3	chr10_50969687_50969720	*
1001	1	chr10_50969687_50969720	*
1010	3	chr10_50969687_50969720	*
1100	1	chr10_50969687_50969720	*
1110	3	chr10_50969687_50969720	*
0000	47	chr10_50969855_50969913	*
0010	2	chr10_50969855_50969913	*
0011	1	chr10_50969855_50969913	*
0100	1	chr10_50969855_50969913	*
0110	1	chr10_50969855_50969913	*
1000	4	chr10_50969855_50969913	*
0000	43	chr10_50976673_50976711	*
0001	1	chr10_50976673_50976711	*
0010	1	chr10_50976673_50976711	*
0100	2	chr10_50976673_50976711	*
1100	2	chr10_50976673_50976711	*
1101	1	chr10_50976673_50976711	*
1110	2	chr10_50976673_50976711	*
1111	3	chr10_50976673_50976711	*
0000	38	chr10_50976983_50977005	*
0001	3	chr10_50976983_50977005	*
0010	11	chr10_50976983_50977005	*
0100	4	chr10_50976983_50977005	*
1000	2	chr10_50976983_50977005	*
1100	1	chr10_50976983_50977005	*
1110	1	chr10_50976983_50977005	*
1111	3	chr10_50976983_50977005	*
0000	46	chr10_50977011_50977025	*
0001	2	chr10_50977011_50977025	*
0010	3	chr10_50977011_50977025	*
0100	8	chr10_50977011_50977025	*
0101	1	chr10_50977011_50977025	*
0111	1	chr10_50977011_50977025	*
1000	1	chr10_50977011_50977025	*
1100	1	chr10_50977011_50977025	*
1101	2	chr10_50977011_50977025	*
1111	3	chr10_50977011_50977025	*
0000	14	chr10_50977090_50977133	*
0001	2	chr10_50977090_50977133	*
0010	2	chr10_50977090_50977133	*
0011	1	chr10_50977090_50977133	*
0100	7	chr10_50977090_50977133	*
0110	2	chr10_50977090_50977133	*
0111	4	chr10_50977090_50977133	*
1000	14	chr10_50977090_50977133	*
1010	5	chr10_50977090_50977133	*
1011	2	chr10_50977090_50977133	*
1100	5	chr10_50977090_50977133	*
1101	2	chr10_50977090_50977133	*
1110	4	chr10_50977090_50977133	*
1111	4	chr10_50977090_50977133	*
0000	85	chr10_52177880_52177893	*
0000	85	chr10_52177894_52177923	*
0000	58	chr10_52383306_52383320	*
0000	58	chr10_52383321_52383332	*
0001	1	chr10_52383321_52383332	*
0000	70	chr10_52383634_52383654	*
0000	70	chr10_52383657_52383680	*
0000	75	chr10_52383683_52383703	*
0000	51	chr10_52384728_52384740	*
0000	51	chr10_52384743_52384771	*
0000	49	chr10_52384780_52384808	*
0001	1	chr10_52384780_52384808	*
1011	5	chr10_52487650_52487681	*
1101	2	chr10_52487650_52487681	*
1110	2	chr10_52487650_52487681	*
1111	50	chr10_52487650_52487681	*
0000	57	chr10_52499393_52499418	*
0001	1	chr10_52499393_52499418	*
0100	1	chr10_52499393_52499418	*
0000	74	chr10_52751320_52751342	*
0000	50	chr10_52751450_52751478	*
0000	69	chr10_53459331_53459352	*
0000	69	chr10_53459365_53459389	*
0111	1	chr10_53796730_53796767	*
1001	2	chr10_53796730_53796767	*
1011	5	chr10_53796730_53796767	*
1101	1	chr10_53796730_53796767	*
1111	89	chr10_53796730_53796767	*
0000	58	chr10_54074006_54074026	*
0100	1	chr10_54074006_54074026	*
0000	54	chr10_54074031_54074080	*
0001	1	chr10_54074031_54074080	*
0100	1	chr10_54074031_54074080	*
1000	1	chr10_54074031_54074080	*
0000	61	chr10_54074298_54074345	*
0000	62	chr10_54074347_54074381	*
0011	1	chr10_54074347_54074381	*
0111	1	chr10_54074347_54074381	*
0000	3	chr10_54538283_54538308	*
0110	2	chr10_54538283_54538308	*
0111	5	chr10_54538283_54538308	*
1011	2	chr10_54538283_54538308	*
1101	1	chr10_54538283_54538308	*
1111	48	chr10_54538283_54538308	*
0000	5	chr10_54538343_54538375	*
0010	1	chr10_54538343_54538375	*
0011	1	chr10_54538343_54538375	*
1000	11	chr10_54538343_54538375	*
1010	3	chr10_54538343_54538375	*
1011	1	chr10_54538343_54538375	*
1100	3	chr10_54538343_54538375	*
1101	4	chr10_54538343_54538375	*
1110	2	chr10_54538343_54538375	*
1111	33	chr10_54538343_54538375	*
0111	1	chr10_55750954_55750963	*
1011	2	chr10_55750954_55750963	*
1110	2	chr10_55750954_55750963	*
1111	54	chr10_55750954_55750963	*
0111	5	chr10_57316381_57316470	*
1011	2	chr10_57316381_57316470	*
1100	2	chr10_57316381_57316470	*
1101	1	chr10_57316381_57316470	*
1111	44	chr10_57316381_57316470	*
0000	7	chr10_57391003_57391040	*
0001	1	chr10_57391003_57391040	*
1000	39	chr10_57391003_57391040	*
1001	1	chr10_57391003_57391040	*
1110	1	chr10_57391003_57391040	*
1111	2	chr10_57391003_57391040	*
0000	46	chr10_57391046_57391079	*
0100	2	chr10_57391046_57391079	*
1100	2	chr10_57391046_57391079	*
1101	1	chr10_57391046_57391079	*
1111	2	chr10_57391046_57391079	*
0000	101	chr10_57391271_57391328	*
0001	3	chr10_57391271_57391328	*
0010	4	chr10_57391271_57391328	*
1000	1	chr10_57391271_57391328	*
1111	1	chr10_57391271_57391328	*
0111	1	chr10_58033709_58033752	*
1011	2	chr10_58033709_58033752	*
1100	1	chr10_58033709_58033752	*
1101	4	chr10_58033709_58033752	*
1110	1	chr10_58033709_58033752	*
1111	47	chr10_58033709_58033752	*
0110	1	chr10_58923631_58923688	*
0111	1	chr10_58923631_58923688	*
1010	1	chr10_58923631_58923688	*
1011	1	chr10_58923631_58923688	*
1101	3	chr10_58923631_58923688	*
1110	10	chr10_58923631_58923688	*
1111	49	chr10_58923631_58923688	*
0101	1	chr10_58961403_58961459	*
0111	7	chr10_58961403_58961459	*
1011	1	chr10_58961403_58961459	*
1101	3	chr10_58961403_58961459	*
1110	2	chr10_58961403_58961459	*
1111	44	chr10_58961403_58961459	*
0000	1	chr10_59010589_59010628	*
0011	1	chr10_59010589_59010628	*
0111	1	chr10_59010589_59010628	*
1001	2	chr10_59010589_59010628	*
1011	3	chr10_59010589_59010628	*
1100	1	chr10_59010589_59010628	*
1101	8	chr10_59010589_59010628	*
1110	3	chr10_59010589_59010628	*
1111	44	chr10_59010589_59010628	*
0001	1	chr10_59082209_59082241	*
0101	1	chr10_59082209_59082241	*
0111	4	chr10_59082209_59082241	*
1011	2	chr10_59082209_59082241	*
1101	2	chr10_59082209_59082241	*
1110	1	chr10_59082209_59082241	*
1111	51	chr10_59082209_59082241	*
0111	2	chr10_59187505_59187552	*
1110	1	chr10_59187505_59187552	*
1111	58	chr10_59187505_59187552	*
0000	49	chr10_60027778_60027793	*
0101	1	chr10_60027778_60027793	*
0000	21	chr10_60027795_60027834	*
0001	29	chr10_60027795_60027834	*
0000	59	chr10_60028127_60028191	*
0010	1	chr10_60028127_60028191	*
0000	136	chr10_60028877_60028903	*
0000	91	chr10_60028905_60028917	*
0000	92	chr10_60028918_60028936	*
0000	45	chr10_60028948_60028973	*
0001	46	chr10_60028948_60028973	*
0000	1	chr10_60086948_60086980	*
0001	1	chr10_60086948_60086980	*
0010	1	chr10_60086948_60086980	*
0100	1	chr10_60086948_60086980	*
0110	1	chr10_60086948_60086980	*
1000	1	chr10_60086948_60086980	*
1001	1	chr10_60086948_60086980	*
1010	1	chr10_60086948_60086980	*
1100	3	chr10_60086948_60086980	*
1101	2	chr10_60086948_60086980	*
1110	15	chr10_60086948_60086980	*
1111	22	chr10_60086948_60086980	*
0000	52	chr10_60094755_60094774	*
1000	1	chr10_60094755_60094774	*
0000	53	chr10_60094775_60094790	*
0000	59	chr10_60095263_60095280	*
0000	55	chr10_60145098_60145115	*
0000	52	chr10_60145123_60145147	*
0000	25	chr10_60145301_60145321	*
1000	29	chr10_60145301_60145321	*
1111	1	chr10_60145301_60145321	*
0000	64	chr10_60145389_60145453	*
0000	51	chr10_60145599_60145678	*
0010	1	chr10_60145599_60145678	*
0000	42	chr10_60145683_60145697	*
0001	12	chr10_60145683_60145697	*
0000	59	chr10_60936465_60936482	*
0001	3	chr10_60936465_60936482	*
0010	2	chr10_60936465_60936482	*
0100	4	chr10_60936465_60936482	*
1000	1	chr10_60936465_60936482	*
1011	1	chr10_60936465_60936482	*
1101	1	chr10_60936465_60936482	*
0000	59	chr10_60936484_60936541	*
0001	9	chr10_60936484_60936541	*
0010	2	chr10_60936484_60936541	*
1000	1	chr10_60936484_60936541	*
1100	1	chr10_60936484_60936541	*
1110	1	chr10_60936484_60936541	*
0000	34	chr10_60936913_60936926	*
0001	3	chr10_60936913_60936926	*
0010	1	chr10_60936913_60936926	*
0011	1	chr10_60936913_60936926	*
0101	2	chr10_60936913_60936926	*
0110	2	chr10_60936913_60936926	*
0111	4	chr10_60936913_60936926	*
1000	1	chr10_60936913_60936926	*
1010	1	chr10_60936913_60936926	*
1100	2	chr10_60936913_60936926	*
1101	2	chr10_60936913_60936926	*
1111	6	chr10_60936913_60936926	*
0000	37	chr10_60936936_60936959	*
0001	4	chr10_60936936_60936959	*
0010	2	chr10_60936936_60936959	*
0011	3	chr10_60936936_60936959	*
0100	5	chr10_60936936_60936959	*
1000	6	chr10_60936936_60936959	*
1011	2	chr10_60936936_60936959	*
1100	1	chr10_60936936_60936959	*
1111	1	chr10_60936936_60936959	*
0000	62	chr10_60936984_60937000	*
0001	1	chr10_60936984_60937000	*
0100	1	chr10_60936984_60937000	*
0111	1	chr10_60936984_60937000	*
1000	14	chr10_60936984_60937000	*
0000	77	chr10_60937003_60937021	*
1000	1	chr10_60937003_60937021	*
1100	1	chr10_60937003_60937021	*
1111	1	chr10_60937003_60937021	*
0000	51	chr10_61122322_61122364	*
0100	1	chr10_61122322_61122364	*
1000	1	chr10_61122322_61122364	*
0000	51	chr10_61122417_61122444	*
0001	2	chr10_61122417_61122444	*
0000	49	chr10_61122448_61122457	*
0011	2	chr10_61122448_61122457	*
0100	2	chr10_61122448_61122457	*
1010	1	chr10_61122448_61122457	*
0000	31	chr10_61122470_61122513	*
0100	1	chr10_61122470_61122513	*
1000	36	chr10_61122470_61122513	*
0000	65	chr10_61122518_61122536	*
0010	1	chr10_61122518_61122536	*
0100	1	chr10_61122518_61122536	*
0111	4	chr10_61307479_61307524	*
1011	3	chr10_61307479_61307524	*
1101	1	chr10_61307479_61307524	*
1111	48	chr10_61307479_61307524	*
0000	60	chr10_61468721_61468736	*
0010	1	chr10_61468721_61468736	*
1000	1	chr10_61468721_61468736	*
1010	1	chr10_61468721_61468736	*
0000	56	chr10_61469444_61469474	*
0000	24	chr10_61469761_61469810	*
0011	3	chr10_61469761_61469810	*
1000	23	chr10_61469761_61469810	*
1010	1	chr10_61469761_61469810	*
1011	6	chr10_61469761_61469810	*
0000	56	chr10_61469812_61469834	*
0000	104	chr10_61469841_61469856	*
0010	1	chr10_61469841_61469856	*
1000	1	chr10_61469841_61469856	*
1011	1	chr10_61469841_61469856	*
0000	50	chr10_61469858_61469882	*
1000	1	chr10_61469858_61469882	*
1111	1	chr10_61469858_61469882	*
0000	51	chr10_61469898_61469915	*
0010	3	chr10_61469898_61469915	*
1010	1	chr10_61469898_61469915	*
1110	1	chr10_61469898_61469915	*
0111	2	chr10_61503753_61503776	*
1011	1	chr10_61503753_61503776	*
1101	1	chr10_61503753_61503776	*
1110	3	chr10_61503753_61503776	*
1111	63	chr10_61503753_61503776	*
0000	61	chr10_61666565_61666611	*
1101	1	chr10_61666565_61666611	*
0000	59	chr10_62538351_62538378	*
0000	79	chr10_62703822_62703837	*
0100	1	chr10_62703822_62703837	*
0000	83	chr10_62703847_62703855	*
0000	82	chr10_62703856_62703867	*
1000	1	chr10_62703856_62703867	*
0000	49	chr10_62761117_62761131	*
0010	1	chr10_62761117_62761131	*
0111	1	chr10_62761117_62761131	*
0000	45	chr10_62761135_62761146	*
0010	3	chr10_62761135_62761146	*
0011	2	chr10_62761135_62761146	*
1000	2	chr10_62761135_62761146	*
1111	1	chr10_62761135_62761146	*
0000	51	chr10_62761149_62761178	*
0100	1	chr10_62761149_62761178	*
1111	1	chr10_62761149_62761178	*
0000	40	chr10_63422929_63422973	*
0001	1	chr10_63422929_63422973	*
0100	1	chr10_63422929_63422973	*
0110	1	chr10_63422929_63422973	*
1000	3	chr10_63422929_63422973	*
1010	1	chr10_63422929_63422973	*
1100	2	chr10_63422929_63422973	*
1110	1	chr10_63422929_63422973	*
0000	28	chr10_63660228_63660316	*
0001	22	chr10_63660228_63660316	*
0000	48	chr10_64028019_64028057	*
0011	2	chr10_64028019_64028057	*
0000	54	chr10_64028392_64028445	*
0000	51	chr10_64028575_64028599	*
0000	59	chr10_64133742_64133796	*
0010	1	chr10_64133742_64133796	*
0100	5	chr10_64133742_64133796	*
0110	1	chr10_64133742_64133796	*
1000	15	chr10_64133742_64133796	*
1001	1	chr10_64133742_64133796	*
0000	46	chr10_64133801_64133834	*
0001	32	chr10_64133801_64133834	*
0011	1	chr10_64133801_64133834	*
1000	2	chr10_64133801_64133834	*
1001	1	chr10_64133801_64133834	*
0000	29	chr10_64564575_64564601	*
1000	21	chr10_64564575_64564601	*
1100	3	chr10_64564575_64564601	*
1111	2	chr10_64564575_64564601	*
0000	85	chr10_64564604_64564613	*
1001	2	chr10_64564604_64564613	*
0000	59	chr10_64564651_64564676	*
0000	59	chr10_64564678_64564689	*
0000	85	chr10_64564801_64564854	*
0000	60	chr10_64564897_64564907	*
0000	60	chr10_64564912_64564922	*
0000	52	chr10_64565067_64565102	*
0000	53	chr10_64565116_64565149	*
0100	1	chr10_64565116_64565149	*
0000	70	chr10_64565200_64565233	*
0100	1	chr10_64565200_64565233	*
1110	1	chr10_64565200_64565233	*
0000	72	chr10_64565236_64565251	*
0000	50	chr10_64565323_64565337	*
0010	1	chr10_64565323_64565337	*
0000	50	chr10_64565341_64565380	*
0001	1	chr10_64565341_64565380	*
1100	1	chr10_64565341_64565380	*
0000	54	chr10_64565404_64565426	*
0001	4	chr10_64565404_64565426	*
0110	1	chr10_64565404_64565426	*
0000	50	chr10_64574905_64574924	*
0100	1	chr10_64574905_64574924	*
1111	1	chr10_64574905_64574924	*
0000	54	chr10_64575513_64575581	*
0001	37	chr10_64575513_64575581	*
0000	37	chr10_64576358_64576375	*
1000	13	chr10_64576358_64576375	*
0000	92	chr10_64576386_64576440	*
1000	1	chr10_64576386_64576440	*
0000	57	chr10_64576932_64576944	*
0000	52	chr10_64576962_64576974	*
0000	64	chr10_64577102_64577168	*
0000	76	chr10_64577171_64577179	*
1000	1	chr10_64577171_64577179	*
0000	56	chr10_64577727_64577764	*
0001	1	chr10_64577727_64577764	*
0010	1	chr10_64577727_64577764	*
0000	25	chr10_64577779_64577825	*
0001	33	chr10_64577779_64577825	*
0101	1	chr10_64577779_64577825	*
0000	61	chr10_64577874_64577886	*
0000	61	chr10_64577896_64577911	*
0000	62	chr10_64577922_64577949	*
0000	56	chr10_64578721_64578751	*
0101	1	chr10_64578721_64578751	*
0000	71	chr10_65224929_65224945	*
1111	1	chr10_65224929_65224945	*
0000	70	chr10_65224956_65224979	*
0101	1	chr10_65224956_65224979	*
0000	54	chr10_65225074_65225110	*
0000	50	chr10_65225417_65225441	*
0000	28	chr10_65225444_65225491	*
0001	22	chr10_65225444_65225491	*
0000	92	chr10_65225679_65225689	*
0000	90	chr10_65225697_65225721	*
0000	92	chr10_65225722_65225743	*
0000	63	chr10_65281220_65281230	*
1100	1	chr10_65281220_65281230	*
0000	62	chr10_65281237_65281259	*
0100	1	chr10_65281237_65281259	*
0000	120	chr10_65281527_65281549	*
0000	74	chr10_65281551_65281567	*
0000	74	chr10_65281569_65281585	*
0111	2	chr10_65358272_65358311	*
1101	1	chr10_65358272_65358311	*
1110	2	chr10_65358272_65358311	*
1111	51	chr10_65358272_65358311	*
0010	2	chr10_65733115_65733153	*
0101	2	chr10_65733115_65733153	*
0111	8	chr10_65733115_65733153	*
1010	1	chr10_65733115_65733153	*
1011	1	chr10_65733115_65733153	*
1101	2	chr10_65733115_65733153	*
1110	2	chr10_65733115_65733153	*
1111	44	chr10_65733115_65733153	*
0000	43	chr10_65801399_65801436	*
0100	1	chr10_65801399_65801436	*
1000	5	chr10_65801399_65801436	*
1111	2	chr10_65801399_65801436	*
0010	1	chr10_65955890_65955903	*
1011	1	chr10_65955890_65955903	*
1101	2	chr10_65955890_65955903	*
1110	1	chr10_65955890_65955903	*
1111	65	chr10_65955890_65955903	*
0000	1	chr10_66202098_66202150	*
0111	4	chr10_66202098_66202150	*
1011	1	chr10_66202098_66202150	*
1100	1	chr10_66202098_66202150	*
1110	2	chr10_66202098_66202150	*
1111	46	chr10_66202098_66202150	*
1011	1	chr10_66543955_66543986	*
1101	3	chr10_66543955_66543986	*
1110	3	chr10_66543955_66543986	*
1111	46	chr10_66543955_66543986	*
1011	1	chr10_66814270_66814301	*
1101	3	chr10_66814270_66814301	*
1110	2	chr10_66814270_66814301	*
1111	61	chr10_66814270_66814301	*
0000	31	chr10_69644399_69644414	*
1000	21	chr10_69644399_69644414	*
0000	59	chr10_69644422_69644430	*
0000	61	chr10_69644433_69644489	*
0000	31	chr10_69644793_69644831	*
1000	26	chr10_69644793_69644831	*
0000	55	chr10_69644842_69644855	*
0001	1	chr10_69644842_69644855	*
0000	52	chr10_69644857_69644884	*
0000	58	chr10_69990960_69990971	*
0000	56	chr10_69990972_69991036	*
0010	1	chr10_69990972_69991036	*
1000	1	chr10_69990972_69991036	*
0000	67	chr10_69991066_69991087	*
0001	2	chr10_69991066_69991087	*
0010	1	chr10_69991066_69991087	*
1000	2	chr10_69991066_69991087	*
0000	70	chr10_69991118_69991134	*
0001	1	chr10_69991118_69991134	*
0111	1	chr10_69991118_69991134	*
0000	53	chr10_69991347_69991360	*
1000	4	chr10_69991347_69991360	*
0000	56	chr10_69991365_69991378	*
0000	57	chr10_69991381_69991397	*
0111	3	chr10_69998546_69998617	*
1101	5	chr10_69998546_69998617	*
1110	1	chr10_69998546_69998617	*
1111	71	chr10_69998546_69998617	*
0000	57	chr10_70091304_70091346	*
0000	31	chr10_70091377_70091392	*
0001	26	chr10_70091377_70091392	*
0000	60	chr10_70166676_70166700	*
0000	55	chr10_70166807_70166843	*
0000	26	chr10_70166899_70166927	*
1000	24	chr10_70166899_70166927	*
0000	50	chr10_70166931_70166953	*
0000	49	chr10_70166955_70166970	*
0100	1	chr10_70166955_70166970	*
0000	102	chr10_70166973_70167016	*
0100	1	chr10_70166973_70167016	*
0101	3	chr10_70166973_70167016	*
0000	107	chr10_70167018_70167062	*
0101	1	chr10_70167650_70167663	*
0111	2	chr10_70167650_70167663	*
1011	3	chr10_70167650_70167663	*
1110	4	chr10_70167650_70167663	*
1111	42	chr10_70167650_70167663	*
0000	52	chr10_70231705_70231723	*
0000	51	chr10_70231724_70231741	*
0000	32	chr10_70231897_70231945	*
0001	24	chr10_70231897_70231945	*
0010	3	chr10_70231897_70231945	*
0011	13	chr10_70231897_70231945	*
0100	1	chr10_70231897_70231945	*
0111	3	chr10_70231897_70231945	*
0000	61	chr10_70287330_70287354	*
0001	1	chr10_70287330_70287354	*
0010	2	chr10_70287330_70287354	*
0000	48	chr10_70287497_70287543	*
0001	1	chr10_70287497_70287543	*
0111	1	chr10_70287497_70287543	*
1001	1	chr10_70287497_70287543	*
1010	1	chr10_70287497_70287543	*
0000	55	chr10_70320532_70320552	*
1000	1	chr10_70320532_70320552	*
0000	53	chr10_70320616_70320659	*
0000	47	chr10_70320805_70320847	*
0001	1	chr10_70320805_70320847	*
0100	1	chr10_70320805_70320847	*
1000	31	chr10_70320805_70320847	*
1010	3	chr10_70320805_70320847	*
1011	3	chr10_70335633_70335646	*
1101	1	chr10_70335633_70335646	*
1110	1	chr10_70335633_70335646	*
1111	49	chr10_70335633_70335646	*
0110	1	chr10_70470191_70470248	*
0111	2	chr10_70470191_70470248	*
1011	2	chr10_70470191_70470248	*
1101	4	chr10_70470191_70470248	*
1110	3	chr10_70470191_70470248	*
1111	50	chr10_70470191_70470248	*
0111	1	chr10_70471702_70471712	*
1011	2	chr10_70471702_70471712	*
1101	1	chr10_70471702_70471712	*
1110	2	chr10_70471702_70471712	*
1111	52	chr10_70471702_70471712	*
0000	65	chr10_70480871_70480895	*
0000	64	chr10_70480898_70480923	*
0000	56	chr10_70481156_70481188	*
0000	55	chr10_70481196_70481218	*
0000	57	chr10_70587272_70587284	*
0000	58	chr10_70587285_70587298	*
0000	56	chr10_70587306_70587318	*
0001	2	chr10_70587306_70587318	*
0000	57	chr10_70587320_70587333	*
0000	56	chr10_70587334_70587352	*
1000	1	chr10_70587334_70587352	*
0000	54	chr10_70588054_70588075	*
0000	53	chr10_70588076_70588098	*
0000	55	chr10_70588101_70588133	*
0000	50	chr10_70660544_70660567	*
1000	1	chr10_70660544_70660567	*
0000	51	chr10_70660640_70660651	*
0100	1	chr10_70660640_70660651	*
0000	51	chr10_70660652_70660689	*
0010	1	chr10_70660652_70660689	*
0000	42	chr10_70660694_70660706	*
0001	11	chr10_70660694_70660706	*
0000	55	chr10_70661051_70661079	*
0000	29	chr10_70661116_70661201	*
1000	37	chr10_70661116_70661201	*
1100	1	chr10_70661116_70661201	*
0000	29	chr10_70715986_70716027	*
1000	21	chr10_70715986_70716027	*
0000	37	chr10_70716383_70716398	*
1000	15	chr10_70716383_70716398	*
0000	60	chr10_70748710_70748747	*
1000	1	chr10_70748710_70748747	*
1101	1	chr10_70748710_70748747	*
0000	61	chr10_70748756_70748784	*
0001	1	chr10_70748756_70748784	*
0111	1	chr10_70748756_70748784	*
1000	1	chr10_70748756_70748784	*
0000	46	chr10_70748818_70748850	*
1000	32	chr10_70748818_70748850	*
0000	77	chr10_70748856_70748892	*
0000	78	chr10_70884323_70884350	*
0000	108	chr10_70939987_70940003	*
0000	108	chr10_70940005_70940020	*
0000	66	chr10_70940040_70940079	*
0000	59	chr10_71078299_71078317	*
0000	58	chr10_71078321_71078355	*
0000	56	chr10_71078360_71078381	*
0000	60	chr10_71078454_71078471	*
1000	1	chr10_71078454_71078471	*
0000	20	chr10_71078627_71078654	*
1000	40	chr10_71078627_71078654	*
0000	60	chr10_71078661_71078681	*
0000	59	chr10_71078685_71078698	*
0000	71	chr10_71078738_71078783	*
0000	71	chr10_71078785_71078812	*
0000	60	chr10_71168786_71168813	*
0000	47	chr10_71211553_71211566	*
0001	2	chr10_71211553_71211566	*
0010	1	chr10_71211553_71211566	*
0011	1	chr10_71211553_71211566	*
0100	1	chr10_71211553_71211566	*
1000	3	chr10_71211553_71211566	*
1001	1	chr10_71211553_71211566	*
1111	1	chr10_71211553_71211566	*
0000	21	chr10_71329387_71329431	*
0001	1	chr10_71329387_71329431	*
0010	3	chr10_71329387_71329431	*
0100	4	chr10_71329387_71329431	*
0110	3	chr10_71329387_71329431	*
0111	1	chr10_71329387_71329431	*
1000	16	chr10_71329387_71329431	*
1010	3	chr10_71329387_71329431	*
1100	7	chr10_71329387_71329431	*
0000	50	chr10_71331586_71331623	*
0001	2	chr10_71331586_71331623	*
0010	1	chr10_71331586_71331623	*
0100	1	chr10_71331586_71331623	*
1000	2	chr10_71331586_71331623	*
0000	50	chr10_71332068_71332078	*
0010	1	chr10_71332068_71332078	*
0011	1	chr10_71332068_71332078	*
0100	1	chr10_71332068_71332078	*
0101	1	chr10_71332068_71332078	*
1000	2	chr10_71332068_71332078	*
1010	1	chr10_71332068_71332078	*
0000	42	chr10_71336154_71336166	*
0001	2	chr10_71336154_71336166	*
0010	1	chr10_71336154_71336166	*
0110	2	chr10_71336154_71336166	*
1000	1	chr10_71336154_71336166	*
1001	2	chr10_71336154_71336166	*
1110	1	chr10_71336154_71336166	*
1111	1	chr10_71336154_71336166	*
0000	73	chr10_71389935_71389960	*
0001	1	chr10_71389935_71389960	*
0000	65	chr10_71390247_71390276	*
0001	2	chr10_71390247_71390276	*
0010	2	chr10_71390247_71390276	*
0011	1	chr10_71390247_71390276	*
0100	2	chr10_71390247_71390276	*
0000	62	chr10_71390277_71390300	*
0001	1	chr10_71390277_71390300	*
0010	1	chr10_71390277_71390300	*
0100	6	chr10_71390277_71390300	*
0101	1	chr10_71390277_71390300	*
1000	1	chr10_71390277_71390300	*
1111	1	chr10_71390277_71390300	*
0000	51	chr10_71561714_71561738	*
0001	1	chr10_71561714_71561738	*
0010	1	chr10_71561714_71561738	*
0100	1	chr10_71561714_71561738	*
0101	1	chr10_71561714_71561738	*
1000	1	chr10_71561714_71561738	*
0000	100	chr10_71562298_71562326	*
0001	2	chr10_71562298_71562326	*
1010	1	chr10_71562298_71562326	*
0000	56	chr10_71562340_71562374	*
0010	2	chr10_71562340_71562374	*
0011	1	chr10_71562340_71562374	*
0000	45	chr10_71562450_71562512	*
