Var1	Freq	id	strand
1000	1	chr10_54074031_54074080	*
1110	1	chr10_54074031_54074080	*
1111	1	chr10_54074031_54074080	*
0000	70	chr10_54074298_54074345	*
0100	1	chr10_54074298_54074345	*
1000	1	chr10_54074298_54074345	*
0000	69	chr10_54074347_54074381	*
0010	2	chr10_54074347_54074381	*
0011	1	chr10_54074347_54074381	*
0100	1	chr10_54074347_54074381	*
0000	42	chr10_54074754_54074789	*
0001	1	chr10_54074754_54074789	*
0010	4	chr10_54074754_54074789	*
0011	2	chr10_54074754_54074789	*
1111	2	chr10_54074754_54074789	*
0000	46	chr10_54074791_54074812	*
0111	1	chr10_54074791_54074812	*
1010	1	chr10_54074791_54074812	*
1110	1	chr10_54074791_54074812	*
1111	2	chr10_54074791_54074812	*
0111	1	chr10_54440950_54441024	*
1011	4	chr10_54440950_54441024	*
1101	1	chr10_54440950_54441024	*
1110	5	chr10_54440950_54441024	*
1111	40	chr10_54440950_54441024	*
0000	1	chr10_54538283_54538308	*
0001	1	chr10_54538283_54538308	*
0011	2	chr10_54538283_54538308	*
0101	1	chr10_54538283_54538308	*
0110	1	chr10_54538283_54538308	*
0111	15	chr10_54538283_54538308	*
1011	3	chr10_54538283_54538308	*
1101	5	chr10_54538283_54538308	*
1110	2	chr10_54538283_54538308	*
1111	29	chr10_54538283_54538308	*
0000	3	chr10_54538343_54538375	*
0010	1	chr10_54538343_54538375	*
0100	1	chr10_54538343_54538375	*
0111	1	chr10_54538343_54538375	*
1000	7	chr10_54538343_54538375	*
1001	6	chr10_54538343_54538375	*
1010	6	chr10_54538343_54538375	*
1011	5	chr10_54538343_54538375	*
1100	7	chr10_54538343_54538375	*
1101	3	chr10_54538343_54538375	*
1110	9	chr10_54538343_54538375	*
1111	38	chr10_54538343_54538375	*
0000	14	chr10_57023729_57023746	*
0001	3	chr10_57023729_57023746	*
0010	1	chr10_57023729_57023746	*
0100	1	chr10_57023729_57023746	*
0101	2	chr10_57023729_57023746	*
0110	3	chr10_57023729_57023746	*
0111	1	chr10_57023729_57023746	*
1000	1	chr10_57023729_57023746	*
1011	1	chr10_57023729_57023746	*
1100	1	chr10_57023729_57023746	*
1101	4	chr10_57023729_57023746	*
1110	4	chr10_57023729_57023746	*
1111	15	chr10_57023729_57023746	*
0000	66	chr10_57390787_57390848	*
0001	1	chr10_57390787_57390848	*
0010	1	chr10_57390787_57390848	*
0100	1	chr10_57390787_57390848	*
1000	1	chr10_57390787_57390848	*
0000	57	chr10_57390930_57390948	*
1000	1	chr10_57390930_57390948	*
1001	1	chr10_57390930_57390948	*
1010	1	chr10_57390930_57390948	*
1011	1	chr10_57390930_57390948	*
1100	1	chr10_57390930_57390948	*
0000	13	chr10_57391003_57391040	*
1000	56	chr10_57391003_57391040	*
1010	1	chr10_57391003_57391040	*
1011	1	chr10_57391003_57391040	*
1100	1	chr10_57391003_57391040	*
0000	69	chr10_57391046_57391079	*
0100	1	chr10_57391046_57391079	*
1000	1	chr10_57391046_57391079	*
1100	4	chr10_57391046_57391079	*
1111	1	chr10_57391046_57391079	*
0000	22	chr10_57391164_57391200	*
0010	2	chr10_57391164_57391200	*
0011	1	chr10_57391164_57391200	*
1000	20	chr10_57391164_57391200	*
1010	3	chr10_57391164_57391200	*
1011	1	chr10_57391164_57391200	*
1111	4	chr10_57391164_57391200	*
0000	115	chr10_57391271_57391328	*
0001	3	chr10_57391271_57391328	*
0011	1	chr10_57391271_57391328	*
0110	1	chr10_57391271_57391328	*
0101	2	chr10_57886073_57886127	*
0110	1	chr10_57886073_57886127	*
0111	3	chr10_57886073_57886127	*
1011	3	chr10_57886073_57886127	*
1101	5	chr10_57886073_57886127	*
1110	2	chr10_57886073_57886127	*
1111	41	chr10_57886073_57886127	*
1010	1	chr10_57915118_57915150	*
1011	2	chr10_57915118_57915150	*
1100	2	chr10_57915118_57915150	*
1101	1	chr10_57915118_57915150	*
1111	44	chr10_57915118_57915150	*
0111	3	chr10_58033709_58033752	*
1011	3	chr10_58033709_58033752	*
1100	1	chr10_58033709_58033752	*
1101	6	chr10_58033709_58033752	*
1110	2	chr10_58033709_58033752	*
1111	50	chr10_58033709_58033752	*
0000	62	chr10_58120974_58121011	*
0000	29	chr10_58121060_58121072	*
0001	31	chr10_58121060_58121072	*
0011	3	chr10_58160450_58160483	*
0111	11	chr10_58160450_58160483	*
1010	1	chr10_58160450_58160483	*
1011	9	chr10_58160450_58160483	*
1101	1	chr10_58160450_58160483	*
1111	33	chr10_58160450_58160483	*
0110	1	chr10_58923631_58923688	*
0111	2	chr10_58923631_58923688	*
1001	1	chr10_58923631_58923688	*
1101	1	chr10_58923631_58923688	*
1110	6	chr10_58923631_58923688	*
1111	42	chr10_58923631_58923688	*
0111	5	chr10_59082209_59082241	*
1011	2	chr10_59082209_59082241	*
1101	2	chr10_59082209_59082241	*
1110	3	chr10_59082209_59082241	*
1111	51	chr10_59082209_59082241	*
0111	4	chr10_59082335_59082379	*
1011	1	chr10_59082335_59082379	*
1111	54	chr10_59082335_59082379	*
0111	1	chr10_59187505_59187552	*
1011	2	chr10_59187505_59187552	*
1101	1	chr10_59187505_59187552	*
1110	2	chr10_59187505_59187552	*
1111	53	chr10_59187505_59187552	*
0011	1	chr10_59497513_59497572	*
0111	8	chr10_59497513_59497572	*
1011	2	chr10_59497513_59497572	*
1101	2	chr10_59497513_59497572	*
1111	54	chr10_59497513_59497572	*
0000	75	chr10_60027761_60027772	*
0001	1	chr10_60027761_60027772	*
1111	1	chr10_60027761_60027772	*
0000	74	chr10_60027774_60027787	*
1001	1	chr10_60027774_60027787	*
1111	1	chr10_60027774_60027787	*
0000	80	chr10_60027792_60027826	*
1100	1	chr10_60027792_60027826	*
1111	1	chr10_60027792_60027826	*
0000	61	chr10_60027953_60027995	*
0000	80	chr10_60028127_60028191	*
0001	1	chr10_60028127_60028191	*
1000	1	chr10_60028127_60028191	*
0000	125	chr10_60028877_60028903	*
0011	1	chr10_60028877_60028903	*
0000	85	chr10_60028905_60028917	*
0000	84	chr10_60028918_60028936	*
0000	45	chr10_60028948_60028973	*
0001	40	chr10_60028948_60028973	*
0000	88	chr10_60028976_60028987	*
0000	89	chr10_60028996_60029028	*
0000	50	chr10_60029084_60029117	*
0000	50	chr10_60029120_60029157	*
0100	2	chr10_60086948_60086980	*
0110	1	chr10_60086948_60086980	*
1001	1	chr10_60086948_60086980	*
1011	2	chr10_60086948_60086980	*
1100	8	chr10_60086948_60086980	*
1101	5	chr10_60086948_60086980	*
1110	15	chr10_60086948_60086980	*
1111	40	chr10_60086948_60086980	*
0000	57	chr10_60094682_60094695	*
0000	64	chr10_60095263_60095280	*
0000	18	chr10_60145301_60145321	*
1000	32	chr10_60145301_60145321	*
0000	79	chr10_60145389_60145453	*
0000	72	chr10_60145599_60145678	*
0010	2	chr10_60145599_60145678	*
0000	40	chr10_60145683_60145697	*
0001	39	chr10_60145683_60145697	*
0000	97	chr10_60273315_60273362	*
0001	1	chr10_60273315_60273362	*
0010	1	chr10_60273315_60273362	*
0100	1	chr10_60273315_60273362	*
1000	1	chr10_60273315_60273362	*
1100	1	chr10_60273315_60273362	*
0000	106	chr10_60936465_60936482	*
0001	1	chr10_60936465_60936482	*
0010	2	chr10_60936465_60936482	*
0100	3	chr10_60936465_60936482	*
0101	2	chr10_60936465_60936482	*
0111	1	chr10_60936465_60936482	*
1000	1	chr10_60936465_60936482	*
1100	1	chr10_60936465_60936482	*
1101	1	chr10_60936465_60936482	*
1111	4	chr10_60936465_60936482	*
0000	76	chr10_60936484_60936541	*
0001	23	chr10_60936484_60936541	*
0011	2	chr10_60936484_60936541	*
0100	4	chr10_60936484_60936541	*
0110	2	chr10_60936484_60936541	*
0111	1	chr10_60936484_60936541	*
1000	4	chr10_60936484_60936541	*
1001	2	chr10_60936484_60936541	*
1110	4	chr10_60936484_60936541	*
1111	4	chr10_60936484_60936541	*
0000	52	chr10_60936913_60936926	*
0001	3	chr10_60936913_60936926	*
0010	2	chr10_60936913_60936926	*
0011	8	chr10_60936913_60936926	*
0100	1	chr10_60936913_60936926	*
0110	1	chr10_60936913_60936926	*
0111	4	chr10_60936913_60936926	*
1010	1	chr10_60936913_60936926	*
1011	2	chr10_60936913_60936926	*
1101	1	chr10_60936913_60936926	*
1111	6	chr10_60936913_60936926	*
0000	47	chr10_60936936_60936959	*
0001	7	chr10_60936936_60936959	*
0010	3	chr10_60936936_60936959	*
0011	4	chr10_60936936_60936959	*
0111	1	chr10_60936936_60936959	*
1000	6	chr10_60936936_60936959	*
1001	2	chr10_60936936_60936959	*
1010	1	chr10_60936936_60936959	*
1101	1	chr10_60936936_60936959	*
1111	5	chr10_60936936_60936959	*
0000	23	chr10_60936961_60936981	*
0001	12	chr10_60936961_60936981	*
0100	1	chr10_60936961_60936981	*
0101	2	chr10_60936961_60936981	*
1000	3	chr10_60936961_60936981	*
1001	3	chr10_60936961_60936981	*
1100	2	chr10_60936961_60936981	*
1111	4	chr10_60936961_60936981	*
0000	46	chr10_60936984_60937000	*
0010	1	chr10_60936984_60937000	*
0100	2	chr10_60936984_60937000	*
0101	1	chr10_60936984_60937000	*
1000	10	chr10_60936984_60937000	*
1010	1	chr10_60936984_60937000	*
1011	2	chr10_60936984_60937000	*
1100	1	chr10_60936984_60937000	*
1111	1	chr10_60936984_60937000	*
0000	57	chr10_60937003_60937021	*
0001	1	chr10_60937003_60937021	*
0010	2	chr10_60937003_60937021	*
0011	1	chr10_60937003_60937021	*
1000	3	chr10_60937003_60937021	*
1100	1	chr10_60937003_60937021	*
1111	1	chr10_60937003_60937021	*
0000	18	chr10_61122044_61122083	*
0100	2	chr10_61122044_61122083	*
1000	28	chr10_61122044_61122083	*
1001	2	chr10_61122044_61122083	*
0000	60	chr10_61122322_61122364	*
0001	1	chr10_61122322_61122364	*
0110	2	chr10_61122322_61122364	*
1100	1	chr10_61122322_61122364	*
1111	1	chr10_61122322_61122364	*
0000	68	chr10_61122417_61122444	*
0010	1	chr10_61122417_61122444	*
0000	66	chr10_61122448_61122457	*
0001	1	chr10_61122448_61122457	*
0101	1	chr10_61122448_61122457	*
1000	1	chr10_61122448_61122457	*
0000	15	chr10_61122470_61122513	*
1000	42	chr10_61122470_61122513	*
1001	1	chr10_61122470_61122513	*
0000	57	chr10_61122518_61122536	*
0001	1	chr10_61122518_61122536	*
0100	1	chr10_61122518_61122536	*
0111	4	chr10_61307479_61307524	*
1011	3	chr10_61307479_61307524	*
1101	3	chr10_61307479_61307524	*
1110	2	chr10_61307479_61307524	*
1111	43	chr10_61307479_61307524	*
0000	53	chr10_61468721_61468736	*
0001	1	chr10_61468721_61468736	*
0010	2	chr10_61468721_61468736	*
1000	2	chr10_61468721_61468736	*
1010	1	chr10_61468721_61468736	*
1011	1	chr10_61468721_61468736	*
1100	1	chr10_61468721_61468736	*
1101	1	chr10_61468721_61468736	*
0000	68	chr10_61468937_61468994	*
0001	2	chr10_61468937_61468994	*
0100	2	chr10_61468937_61468994	*
0000	33	chr10_61469761_61469810	*
0011	6	chr10_61469761_61469810	*
1000	35	chr10_61469761_61469810	*
1001	1	chr10_61469761_61469810	*
1011	13	chr10_61469761_61469810	*
0000	86	chr10_61469812_61469834	*
0001	1	chr10_61469812_61469834	*
0000	140	chr10_61469841_61469856	*
0001	1	chr10_61469841_61469856	*
1000	1	chr10_61469841_61469856	*
0000	55	chr10_61469858_61469882	*
0001	1	chr10_61469858_61469882	*
0010	1	chr10_61469858_61469882	*
0000	56	chr10_61469898_61469915	*
0010	3	chr10_61469898_61469915	*
1000	1	chr10_61469898_61469915	*
0000	50	chr10_61665516_61665574	*
0000	28	chr10_61666479_61666494	*
1000	34	chr10_61666479_61666494	*
0000	60	chr10_61666496_61666525	*
0000	60	chr10_61666526_61666566	*
0000	92	chr10_61666578_61666633	*
0111	2	chr10_61954873_61954959	*
1011	4	chr10_61954873_61954959	*
1101	4	chr10_61954873_61954959	*
1110	1	chr10_61954873_61954959	*
1111	42	chr10_61954873_61954959	*
0000	51	chr10_62538271_62538284	*
0000	25	chr10_62538326_62538369	*
1000	39	chr10_62538326_62538369	*
0000	28	chr10_62703483_62703540	*
0001	24	chr10_62703483_62703540	*
0100	1	chr10_62703483_62703540	*
0000	83	chr10_62703822_62703837	*
0100	2	chr10_62703822_62703837	*
0000	86	chr10_62703847_62703855	*
0000	87	chr10_62703856_62703867	*
0000	33	chr10_62703902_62703920	*
0001	19	chr10_62703902_62703920	*
0000	72	chr10_62704173_62704208	*
0010	2	chr10_62704173_62704208	*
0000	50	chr10_62704552_62704601	*
0110	1	chr10_62704552_62704601	*
1111	1	chr10_62704552_62704601	*
0000	51	chr10_62704622_62704645	*
0010	3	chr10_62704622_62704645	*
0000	71	chr10_62761117_62761131	*
0001	2	chr10_62761117_62761131	*
0000	70	chr10_62761135_62761146	*
0010	2	chr10_62761135_62761146	*
0111	1	chr10_62761135_62761146	*
0000	72	chr10_62761149_62761178	*
0010	2	chr10_62761149_62761178	*
0110	1	chr10_62761149_62761178	*
0000	49	chr10_62761243_62761258	*
1110	1	chr10_62761243_62761258	*
1111	1	chr10_62761243_62761258	*
0000	49	chr10_62761262_62761287	*
0001	1	chr10_62761262_62761287	*
1111	1	chr10_62761262_62761287	*
0000	64	chr10_62761462_62761499	*
0001	2	chr10_62761462_62761499	*
0010	1	chr10_62761462_62761499	*
0100	2	chr10_62761462_62761499	*
0101	1	chr10_62800461_62800525	*
0111	6	chr10_62800461_62800525	*
1011	2	chr10_62800461_62800525	*
1101	1	chr10_62800461_62800525	*
1110	1	chr10_62800461_62800525	*
1111	44	chr10_62800461_62800525	*
0000	45	chr10_63212773_63212816	*
0010	3	chr10_63212773_63212816	*
1000	1	chr10_63212773_63212816	*
1110	1	chr10_63212773_63212816	*
0000	64	chr10_63213104_63213161	*
0001	1	chr10_63213104_63213161	*
0010	1	chr10_63213104_63213161	*
1000	2	chr10_63213104_63213161	*
1100	1	chr10_63213104_63213161	*
0000	42	chr10_63422929_63422973	*
0001	1	chr10_63422929_63422973	*
0010	2	chr10_63422929_63422973	*
0011	1	chr10_63422929_63422973	*
0100	2	chr10_63422929_63422973	*
0110	2	chr10_63422929_63422973	*
0111	1	chr10_63422929_63422973	*
1000	9	chr10_63422929_63422973	*
1001	1	chr10_63422929_63422973	*
1010	3	chr10_63422929_63422973	*
1100	4	chr10_63422929_63422973	*
1101	2	chr10_63422929_63422973	*
1111	2	chr10_63422929_63422973	*
0000	55	chr10_63627731_63627762	*
1110	1	chr10_63627731_63627762	*
1111	7	chr10_63627731_63627762	*
0000	66	chr10_63627765_63627794	*
0010	1	chr10_63627765_63627794	*
1111	8	chr10_63627765_63627794	*
0000	17	chr10_63656840_63656921	*
0001	39	chr10_63656840_63656921	*
0100	1	chr10_63656840_63656921	*
1000	1	chr10_63656840_63656921	*
1101	1	chr10_63656840_63656921	*
0000	41	chr10_63660228_63660316	*
0001	36	chr10_63660228_63660316	*
0000	31	chr10_63662848_63662909	*
1000	22	chr10_63662848_63662909	*
0111	3	chr10_63852230_63852251	*
1110	1	chr10_63852230_63852251	*
1111	49	chr10_63852230_63852251	*
0000	63	chr10_64028019_64028057	*
0001	1	chr10_64028019_64028057	*
0100	4	chr10_64028019_64028057	*
1101	1	chr10_64028019_64028057	*
0000	50	chr10_64028328_64028359	*
0000	70	chr10_64028392_64028445	*
1111	1	chr10_64028392_64028445	*
0000	50	chr10_64028575_64028599	*
0000	75	chr10_64133742_64133796	*
0001	3	chr10_64133742_64133796	*
0100	3	chr10_64133742_64133796	*
0111	1	chr10_64133742_64133796	*
1000	5	chr10_64133742_64133796	*
0000	53	chr10_64133801_64133834	*
0001	35	chr10_64133801_64133834	*
0010	1	chr10_64133801_64133834	*
1000	1	chr10_64133801_64133834	*
1001	1	chr10_64133801_64133834	*
0000	80	chr10_64133907_64133960	*
0011	1	chr10_64368136_64368163	*
0110	4	chr10_64368136_64368163	*
0111	9	chr10_64368136_64368163	*
1011	6	chr10_64368136_64368163	*
1110	1	chr10_64368136_64368163	*
1111	36	chr10_64368136_64368163	*
0110	1	chr10_64368169_64368197	*
0111	11	chr10_64368169_64368197	*
1011	3	chr10_64368169_64368197	*
1101	5	chr10_64368169_64368197	*
1110	4	chr10_64368169_64368197	*
1111	33	chr10_64368169_64368197	*
1011	1	chr10_64417498_64417591	*
1110	2	chr10_64417498_64417591	*
1111	50	chr10_64417498_64417591	*
0000	60	chr10_64564580_64564605	*
1000	8	chr10_64564580_64564605	*
0000	65	chr10_64564606_64564633	*
0001	3	chr10_64564606_64564633	*
0000	67	chr10_64564651_64564676	*
0000	67	chr10_64564678_64564689	*
0000	75	chr10_64564801_64564854	*
0000	89	chr10_64565067_64565102	*
0010	1	chr10_64565067_64565102	*
0000	94	chr10_64565116_64565149	*
0000	75	chr10_64565200_64565233	*
0010	2	chr10_64565200_64565233	*
1000	1	chr10_64565200_64565233	*
0000	75	chr10_64565236_64565251	*
1000	1	chr10_64565236_64565251	*
0000	64	chr10_64565323_64565337	*
0010	1	chr10_64565323_64565337	*
0000	61	chr10_64565341_64565380	*
0001	3	chr10_64565341_64565380	*
0100	1	chr10_64565341_64565380	*
0000	66	chr10_64565404_64565426	*
0100	1	chr10_64565404_64565426	*
1000	1	chr10_64565404_64565426	*
0000	53	chr10_64574905_64574924	*
1000	1	chr10_64574905_64574924	*
0000	90	chr10_64575513_64575581	*
0001	61	chr10_64575513_64575581	*
0011	1	chr10_64575513_64575581	*
0100	1	chr10_64575513_64575581	*
0111	1	chr10_64575513_64575581	*
1110	1	chr10_64575513_64575581	*
0000	58	chr10_64575633_64575689	*
0000	61	chr10_64576363_64576387	*
0000	76	chr10_64577102_64577168	*
0100	1	chr10_64577102_64577168	*
0000	91	chr10_64577171_64577179	*
0000	58	chr10_64577727_64577764	*
0000	18	chr10_64577779_64577825	*
0001	43	chr10_64577779_64577825	*
0000	76	chr10_64577874_64577886	*
0101	1	chr10_64577874_64577886	*
1000	2	chr10_64577874_64577886	*
1101	1	chr10_64577874_64577886	*
0000	78	chr10_64577896_64577911	*
0001	2	chr10_64577896_64577911	*
0100	1	chr10_64577896_64577911	*
0000	77	chr10_64577922_64577949	*
1000	1	chr10_64577922_64577949	*
0000	44	chr10_64578520_64578532	*
0001	1	chr10_64578520_64578532	*
0110	1	chr10_64578520_64578532	*
1000	4	chr10_64578520_64578532	*
1111	2	chr10_64578520_64578532	*
0000	32	chr10_64578539_64578559	*
0001	11	chr10_64578539_64578559	*
0011	6	chr10_64578539_64578559	*
0111	1	chr10_64578539_64578559	*
1001	1	chr10_64578539_64578559	*
1101	1	chr10_64578539_64578559	*
0000	76	chr10_64578721_64578751	*
0010	1	chr10_64578721_64578751	*
0011	1	chr10_64578721_64578751	*
1000	1	chr10_64578721_64578751	*
0110	1	chr10_65036042_65036095	*
0111	4	chr10_65036042_65036095	*
1011	1	chr10_65036042_65036095	*
1110	2	chr10_65036042_65036095	*
1111	42	chr10_65036042_65036095	*
0000	63	chr10_65224929_65224945	*
0000	62	chr10_65224956_65224979	*
0000	67	chr10_65225406_65225430	*
0000	67	chr10_65225435_65225462	*
0010	2	chr10_65225435_65225462	*
0000	128	chr10_65225679_65225689	*
0000	127	chr10_65225697_65225721	*
0010	1	chr10_65225697_65225721	*
0000	128	chr10_65225722_65225743	*
0000	56	chr10_65281220_65281230	*
0000	57	chr10_65281237_65281259	*
0000	59	chr10_65281282_65281356	*
0000	49	chr10_65281451_65281487	*
0011	1	chr10_65281451_65281487	*
1000	27	chr10_65281451_65281487	*
0000	73	chr10_65281507_65281528	*
1110	1	chr10_65281507_65281528	*
0000	104	chr10_65281530_65281552	*
0001	1	chr10_65281530_65281552	*
0000	105	chr10_65281557_65281570	*
0000	105	chr10_65281572_65281592	*
0000	54	chr10_65281628_65281660	*
0000	56	chr10_65281662_65281674	*
0000	56	chr10_65281686_65281696	*
0000	59	chr10_65281714_65281726	*
1000	40	chr10_65281714_65281726	*
1111	1	chr10_65281714_65281726	*
0000	98	chr10_65281730_65281761	*
1111	1	chr10_65281730_65281761	*
0000	99	chr10_65281763_65281780	*
1111	1	chr10_65281763_65281780	*
0000	97	chr10_65281781_65281802	*
1101	1	chr10_65281781_65281802	*
0111	1	chr10_65358272_65358311	*
1011	3	chr10_65358272_65358311	*
1101	1	chr10_65358272_65358311	*
1110	2	chr10_65358272_65358311	*
1111	50	chr10_65358272_65358311	*
0000	45	chr10_65389912_65389933	*
1000	10	chr10_65389912_65389933	*
0111	1	chr10_65733092_65733144	*
1011	3	chr10_65733092_65733144	*
1100	1	chr10_65733092_65733144	*
1101	3	chr10_65733092_65733144	*
1110	2	chr10_65733092_65733144	*
1111	44	chr10_65733092_65733144	*
0110	1	chr10_65733220_65733278	*
0111	2	chr10_65733220_65733278	*
1000	2	chr10_65733220_65733278	*
1010	1	chr10_65733220_65733278	*
1011	2	chr10_65733220_65733278	*
1100	1	chr10_65733220_65733278	*
1110	1	chr10_65733220_65733278	*
1111	45	chr10_65733220_65733278	*
0000	38	chr10_65801399_65801436	*
0001	1	chr10_65801399_65801436	*
0011	1	chr10_65801399_65801436	*
0100	2	chr10_65801399_65801436	*
1000	6	chr10_65801399_65801436	*
1100	3	chr10_65801399_65801436	*
1110	2	chr10_65801399_65801436	*
1111	1	chr10_65801399_65801436	*
0000	17	chr10_65801524_65801560	*
0001	13	chr10_65801524_65801560	*
0011	12	chr10_65801524_65801560	*
0100	1	chr10_65801524_65801560	*
0101	3	chr10_65801524_65801560	*
0110	1	chr10_65801524_65801560	*
0111	3	chr10_65801524_65801560	*
1001	1	chr10_65801524_65801560	*
1011	1	chr10_65801524_65801560	*
1101	3	chr10_65801524_65801560	*
1111	11	chr10_65801524_65801560	*
0111	4	chr10_65930688_65930722	*
1011	2	chr10_65930688_65930722	*
1101	1	chr10_65930688_65930722	*
1110	2	chr10_65930688_65930722	*
1111	42	chr10_65930688_65930722	*
0101	1	chr10_65930730_65930756	*
1000	1	chr10_65930730_65930756	*
1100	1	chr10_65930730_65930756	*
1101	3	chr10_65930730_65930756	*
1110	3	chr10_65930730_65930756	*
1111	42	chr10_65930730_65930756	*
0111	2	chr10_65955890_65955903	*
1101	1	chr10_65955890_65955903	*
1110	3	chr10_65955890_65955903	*
1111	69	chr10_65955890_65955903	*
0111	3	chr10_66202098_66202150	*
1001	1	chr10_66202098_66202150	*
1011	2	chr10_66202098_66202150	*
1110	3	chr10_66202098_66202150	*
1111	53	chr10_66202098_66202150	*
1011	2	chr10_66543955_66543986	*
1111	53	chr10_66543955_66543986	*
1011	3	chr10_66814270_66814301	*
1101	1	chr10_66814270_66814301	*
1110	4	chr10_66814270_66814301	*
1111	87	chr10_66814270_66814301	*
0111	1	chr10_67571237_67571264	*
1000	1	chr10_67571237_67571264	*
1010	3	chr10_67571237_67571264	*
1011	3	chr10_67571237_67571264	*
1101	1	chr10_67571237_67571264	*
1110	8	chr10_67571237_67571264	*
1111	42	chr10_67571237_67571264	*
0110	2	chr10_67572142_67572185	*
0111	3	chr10_67572142_67572185	*
1011	2	chr10_67572142_67572185	*
1101	4	chr10_67572142_67572185	*
1110	4	chr10_67572142_67572185	*
1111	46	chr10_67572142_67572185	*
0110	1	chr10_68063485_68063553	*
1001	2	chr10_68063485_68063553	*
1010	1	chr10_68063485_68063553	*
1011	3	chr10_68063485_68063553	*
1100	3	chr10_68063485_68063553	*
1101	1	chr10_68063485_68063553	*
1110	6	chr10_68063485_68063553	*
1111	37	chr10_68063485_68063553	*
0000	59	chr10_69609191_69609230	*
0000	59	chr10_69609236_69609248	*
0000	32	chr10_69644233_69644261	*
1000	44	chr10_69644233_69644261	*
0000	74	chr10_69644265_69644289	*
0000	72	chr10_69644293_69644323	*
0000	35	chr10_69644682_69644695	*
1000	28	chr10_69644682_69644695	*
0000	62	chr10_69644697_69644716	*
0000	60	chr10_69644727_69644741	*
0101	1	chr10_69644727_69644741	*
0000	51	chr10_69644988_69645015	*
0100	1	chr10_69644988_69645015	*
0000	62	chr10_69834920_69834959	*
1011	1	chr10_69959254_69959281	*
1101	2	chr10_69959254_69959281	*
1110	2	chr10_69959254_69959281	*
1111	53	chr10_69959254_69959281	*
0000	79	chr10_69990960_69990971	*
0011	1	chr10_69990960_69990971	*
0100	2	chr10_69990960_69990971	*
0000	79	chr10_69990972_69991036	*
0010	1	chr10_69990972_69991036	*
1011	1	chr10_69990972_69991036	*
0000	74	chr10_69991066_69991087	*
0010	2	chr10_69991066_69991087	*
1000	1	chr10_69991066_69991087	*
0000	79	chr10_69991118_69991134	*
0111	4	chr10_69998546_69998617	*
1011	2	chr10_69998546_69998617	*
1100	1	chr10_69998546_69998617	*
1101	7	chr10_69998546_69998617	*
1110	5	chr10_69998546_69998617	*
1111	61	chr10_69998546_69998617	*
0000	81	chr10_70091304_70091346	*
1000	1	chr10_70091304_70091346	*
0000	32	chr10_70091377_70091392	*
0001	51	chr10_70091377_70091392	*
0000	62	chr10_70091395_70091419	*
0111	1	chr10_70091395_70091419	*
1111	1	chr10_70091395_70091419	*
0000	62	chr10_70091421_70091465	*
1111	2	chr10_70091421_70091465	*
0000	77	chr10_70166676_70166700	*
0000	55	chr10_70166807_70166843	*
0000	45	chr10_70166899_70166927	*
1000	31	chr10_70166899_70166927	*
0000	77	chr10_70166931_70166953	*
0000	77	chr10_70166955_70166970	*
0000	143	chr10_70166973_70167016	*
0100	1	chr10_70166973_70167016	*
0101	8	chr10_70166973_70167016	*
1000	1	chr10_70166973_70167016	*
0000	158	chr10_70167018_70167062	*
0000	31	chr10_70167112_70167130	*
1000	35	chr10_70167112_70167130	*
1110	1	chr10_70167112_70167130	*
0000	64	chr10_70167131_70167148	*
0000	64	chr10_70167160_70167186	*
0000	24	chr10_70231897_70231945	*
0001	23	chr10_70231897_70231945	*
0010	1	chr10_70231897_70231945	*
0011	4	chr10_70231897_70231945	*
1011	2	chr10_70231897_70231945	*
0000	69	chr10_70287093_70287113	*
0000	70	chr10_70287114_70287125	*
0000	26	chr10_70287127_70287182	*
0001	26	chr10_70287127_70287182	*
0000	78	chr10_70287330_70287354	*
0010	6	chr10_70287330_70287354	*
0000	70	chr10_70287497_70287543	*
0001	1	chr10_70287497_70287543	*
0000	53	chr10_70320415_70320467	*
0001	1	chr10_70320415_70320467	*
1100	1	chr10_70320415_70320467	*
0000	52	chr10_70320616_70320659	*
0000	41	chr10_70320805_70320847	*
0100	1	chr10_70320805_70320847	*
1000	45	chr10_70320805_70320847	*
1001	1	chr10_70320805_70320847	*
0000	52	chr10_70321383_70321408	*
0100	1	chr10_70321383_70321408	*
1011	1	chr10_70321383_70321408	*
1111	1	chr10_70321383_70321408	*
0111	1	chr10_70335637_70335650	*
1000	1	chr10_70335637_70335650	*
1001	1	chr10_70335637_70335650	*
1010	1	chr10_70335637_70335650	*
1011	1	chr10_70335637_70335650	*
1101	1	chr10_70335637_70335650	*
1110	1	chr10_70335637_70335650	*
1111	48	chr10_70335637_70335650	*
0111	3	chr10_70401358_70401405	*
1011	1	chr10_70401358_70401405	*
1101	1	chr10_70401358_70401405	*
1110	1	chr10_70401358_70401405	*
1111	54	chr10_70401358_70401405	*
1011	1	chr10_70470191_70470248	*
1101	2	chr10_70470191_70470248	*
1110	1	chr10_70470191_70470248	*
1111	51	chr10_70470191_70470248	*
0000	51	chr10_70480952_70480986	*
0000	52	chr10_70481156_70481188	*
1100	1	chr10_70481156_70481188	*
0000	51	chr10_70481196_70481218	*
0000	51	chr10_70587144_70587182	*
0000	51	chr10_70587272_70587284	*
0000	53	chr10_70587285_70587298	*
0000	52	chr10_70587306_70587318	*
0011	1	chr10_70587306_70587318	*
1000	1	chr10_70587306_70587318	*
0000	52	chr10_70587320_70587333	*
0010	1	chr10_70587320_70587333	*
